,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
points141,15.257945205882908,11.256873414734654,8.076206389534201,22.63518161623355,12.614943016844917,17.23306366192409,13.129522316557953,12.165556949104628,20.547175150654272,24.164276643128122,12.951267404383637,13.485342050278406
points142,17.073976417382394,14.766609748885376,12.068441000378634,17.052951414868833,4.849979552404766,24.338866369458287,12.506041236110217,11.994362186451136,15.817927997259746,15.50458536036351,11.971911729149646,3.6432557364404476
points143,17.088817696189082,9.817202914536185,6.866879929605217,23.72793345039551,12.3869367306539,18.069880179263183,16.646673331515704,11.02206121436759,20.94459113434744,23.76947812836275,16.582242614601373,12.639749252572818
points144,18.025492841986416,18.57282358937107,15.661855697261702,15.008712011703995,13.889863688492268,14.319712915287097,16.18948358967404,19.78873158466367,12.6532037765021,11.535299479524898,16.02610029091709,15.185712910702366
points145,16.937226688555686,15.91472958413322,12.95745954987343,18.192452705835723,12.092051359701522,16.096330060450757,15.688282441161286,17.115092626919115,14.996718843512847,18.70510320909452,15.368757803060623,12.276420732177565
points146,15.057367280852903,16.656526222322565,13.90071336561506,15.097918763987199,12.423226607985862,15.362885422979035,11.129394560399808,15.449606736847393,15.900279558594967,7.918893900561713,10.811467451613348,12.496301525023526
points147,17.184330427432407,13.193481253817206,7.5433419303101905,21.7571853979082,3.2164419554620873,26.403991841076508,15.1862860222119,13.268370746130492,19.845989207335965,14.302936684920809,14.819507588299194,4.446433519737493
points148,16.253378367046366,10.892596339504513,7.658562742393931,22.920790502793583,13.868530840633111,16.789536480690842,14.651512115903339,12.695546557468372,20.38180434032892,22.884372529604224,14.667265717719589,14.98720729132933
points149,20.11859302961734,18.23285538507434,14.291736138007217,15.524092425102781,7.822891592608253,21.241316890060034,16.898388878314538,15.271802376607363,13.61546321571359,13.469664355655157,15.911529758877046,7.373277465174223
points150,12.074310203362487,13.231103032364413,12.41194070655822,16.098605998040757,9.460965389166157,15.953751631710464,10.811717501098508,13.192829226216876,16.070058172051603,13.681524737273598,8.768981722205872,8.633052238359427
points151,17.811869337678466,18.367778185039093,12.905333482563586,16.717807581167378,8.346138967290026,21.330399614473777,13.65660778255255,14.695241687578557,15.052196311795349,13.448836103867773,13.912772513258885,8.743828681100073
points152,17.02339562479961,18.777401202833964,16.320367952496497,13.995123265517316,15.782712490213498,15.104513179040435,12.295339330917837,16.683477232105943,12.89529444659307,12.784240894054392,12.639864938841596,15.550032407079307
points153,11.194235502025872,8.256390099667064,7.49114611118903,23.265004623822247,17.330687141203608,12.088097009222723,12.163688120123034,8.092043495405756,22.843552783041982,21.308367040703125,12.288014591371438,17.879771583650623
points154,14.878722488594784,12.435021767058721,6.92894428140223,23.13474145336241,11.146159009270379,20.707534149607525,13.349884585870823,11.396158048372794,21.802956002847687,19.154070392648382,13.400616093323757,12.033190348625894
points155,15.959412055611573,16.494966121964687,13.122779920930968,17.44317918561257,10.596990260522833,17.042646247253412,13.479874061319455,16.458343430827266,14.908299571839839,19.106724741260862,13.197612848642427,11.777507517469518
points156,14.614853533165958,10.200202056065143,5.401350464205639,24.92536950862039,11.375753617315903,19.957958957859578,13.228548756096083,10.811601393202551,23.380359646146676,20.703589429089735,13.974567454134972,13.265086878415312
points157,16.451565631552544,13.99063719496363,13.762573817469212,18.328229437820983,17.8971590148039,10.199024422725746,14.707813604931538,14.808085631268984,14.70915145038346,24.295766883292572,15.533332552934414,18.143650376313662
points158,19.46265826474422,11.392432030388228,11.327979067833152,18.49565658293508,7.67559614907213,19.611973096048153,17.05577165758761,11.404371400621256,16.342762180445025,18.28982288110337,16.009327343585344,5.989655038268726
points159,17.992899345621037,15.376368977822805,10.000876745675537,19.8251702906533,4.005135112402997,25.953679265901478,14.638592749654162,14.185953179912792,17.616159197768077,14.206551439277444,14.126145747815103,4.006325110985005
points160,17.243570394385547,15.32708499533079,14.435705548620229,16.003999087775817,9.29777045898131,16.167431384101683,16.289202096852243,17.38736385217512,11.990157928457183,19.015526343686,15.728925812133639,8.700101977515269
points161,17.330731770943046,11.650390382767219,7.325242173413017,21.72264018872333,2.907912591743513,26.400059974868057,15.586858899317166,11.300461866595104,20.67790332070146,13.822276641067583,14.372321656190126,3.2903570431043527
points162,18.639342095118852,17.263145472162925,14.238758052105082,15.494017727144973,7.496989253660933,19.867518598900727,16.49096344555564,14.768630597697705,13.294326376650721,14.618785838935679,15.458805209526373,6.769626064515994
points163,16.199775358962246,19.897729232361762,14.083756889748024,15.540423975407734,10.748952718912753,19.287567215666183,12.40653408054765,15.564840910117507,15.467394638051482,12.585364661541824,11.967798671804317,11.519695018035252
points164,16.610597152604026,9.330267305349842,5.301184807856287,24.78288013199799,9.398877606493185,20.64937100709155,16.616005526155803,11.131554264864471,22.260867461770943,20.988805691556664,16.72294457129015,10.117945191135329
points165,21.324763364837313,15.274961636290149,16.075016090534355,13.924669322944471,6.031501660854696,18.213437735998248,17.198446227657247,11.6312687350155,11.814687238707993,17.394187668216425,16.482278654632896,5.485359171772253
points166,14.379961527621242,14.289071039640799,10.152108976435414,20.25871229537504,10.729923134553006,19.02199031512081,13.0165208665008,14.373093988870218,18.300020239526493,17.93925880733187,13.193789282291139,11.499856178925917
points167,9.431236364285725,14.679897102032543,13.289729869504647,14.634619578310172,13.178325928410398,14.777659849377581,3.8006144259044357,11.483054622369512,17.015936698573654,11.032744335073806,4.336781201438782,13.358520408405381
points168,19.157497332349923,19.574596837177538,15.707544217783738,15.384973847919635,9.09607573531454,18.310187575010676,17.982906675077835,19.377108199093662,12.244139742651111,11.740565717455706,17.467717482412517,8.458469689332604
points169,17.902277965084863,17.487734841302597,14.232414431151042,15.915858819304468,10.264966281710574,17.355746011972133,14.758970530415324,16.577313682938428,13.711080976251095,14.11644038020461,13.864734317998227,10.056540159846403
points170,16.75448840873717,11.550122891295153,11.549035925737211,20.25069858539542,15.492079156808876,11.98517862460496,14.986379259104051,11.52995931615955,18.177660224309758,26.249741491479796,14.631332647764216,15.852081454951641
points171,18.57875659281075,20.02836277173201,14.973953434502535,16.0327709655633,10.331201459351696,18.570940598498666,15.747565653950366,20.834737995570787,12.767250014497463,14.760883122372713,15.583031861413954,10.399284085169796
points172,16.138423259159193,17.16569859409181,12.799301547512899,17.619021303216833,10.938914554146706,18.63924044393532,13.867272728305558,15.755354880376368,15.994676244743593,14.527602687865299,13.32348626179189,10.05778937805897
points173,11.125962938886111,12.545692124252284,7.017940977406579,22.114385220261326,8.616477574866558,20.89598320864652,10.166945179510842,9.634071402974739,22.995521738617338,15.3670504006504,9.622832282023493,9.385488696341126
points174,15.955592232429733,16.352937986310735,11.274668791172163,18.28567646174453,8.395007831302587,21.05459707628228,13.297592951527056,15.055109505615656,17.46209146302267,14.923969106029917,11.662159426355903,8.723168004849702
points175,17.636072462755497,12.458615631396325,7.249614868359618,23.2853327054712,10.906698382497598,20.272807330853816,15.552875586351506,12.597350820063308,20.693540346111565,21.61958403699365,16.583114693288948,11.978052258905402
points176,12.128001720437265,9.599284539207247,5.948125705200886,24.68705453106517,12.623385958710715,16.0591547454382,14.553464789617745,11.36847213657475,23.166880901048216,20.871394355338744,13.93099197712015,13.633048196482834
points177,13.629393279008223,8.72787623532753,2.8261906984558385,26.10983551902468,9.148015165052719,21.786878557602844,14.415429268137588,10.201143296538364,24.82505098804346,17.69028087460868,14.199841807469637,10.90576492926435
points178,19.523323386839763,14.87228790679861,12.23107013546046,17.899374780929246,6.237377081874755,23.506577319488866,16.256070394563288,13.877263461077785,14.770463381200386,17.217468929645044,15.65106193719207,4.922034394515349
points179,15.303330024747847,9.418093687391139,3.943117676223122,26.440552411926376,9.730954823701671,20.88796832059703,15.656520540106245,11.177132134478592,24.86405525147084,20.384490458117178,15.09502988190774,11.688404433726703
points180,20.29449717131266,20.560593683193613,16.671182235101785,14.500359083582092,11.038744763995497,17.337096764444194,17.28533942235283,21.656786786310253,10.231287334548831,16.269355692633987,16.748248970071415,10.527134372708273
points181,17.47586567972435,18.455199889618537,15.621963671505243,13.153744496413672,9.519623983114263,17.776824567842585,11.688992697495188,15.46200173661674,12.783502788126176,5.81841968780658,12.284218874415103,9.326438783092378
points182,16.626058136312338,16.605175688148897,11.024565725274027,19.13291580630947,9.543646958637952,20.866308540070424,14.033140327187422,16.921446153386775,15.952811260364992,17.33888390454628,14.38755257446781,9.875898483578734
points183,16.060383213678406,10.569629447500347,8.544236143185817,22.224383512216786,11.797408787952065,17.092773152967176,14.594106272361385,11.862691769243412,19.470691079899776,25.813615537806882,14.038255419690865,12.823455160016207
points184,20.965702434462298,15.765202653862968,12.838538930798618,17.57588687501954,6.383022910809664,23.38224130063096,17.347834997515236,14.892627187828106,14.044208282642343,17.227221275279522,16.713612768814844,5.5010672258003455
points185,17.442648262892902,13.13089923266634,13.76087135959134,15.956533480619012,11.293805305171569,17.76281306155447,14.034851944753367,10.448703493607987,15.368086895090405,15.481108867208906,12.835085526790321,8.716734154922854
points186,20.66242512013545,15.328636040787465,11.778075291890831,18.71135315614733,7.001191788742398,22.518817739810743,18.075578406438012,15.483003626873085,15.122525912108689,16.9267858335196,17.62410125871588,5.938907478779894
points187,15.694391703151469,16.038041181718306,11.276092651941012,18.87971904401275,10.661499618728405,18.874654798878247,13.193640450604692,16.18631454831616,16.975303916979843,17.23705906091163,12.598829623877377,10.973646520933965
points188,14.856176861191683,15.025502323328936,13.617545689766134,16.779198041088424,11.602938914610261,14.66643558758941,14.141225741772635,16.514902059156924,14.314499822531843,19.357592391616045,13.325163148846991,11.523495894018357
points189,15.056149373070934,12.379333671972379,8.239299005058236,22.428875748270496,12.314589107884313,19.951192595866882,12.492470716909844,11.624049031902134,21.05491535675618,20.199786071411847,12.365983491342758,12.862183520319455
points190,14.076922327141949,14.4153534741994,9.09863087982496,20.359432122820355,9.991553997590675,19.848449928438242,11.856706067202774,13.579623016569093,19.604432514240095,17.073134950506645,11.732512166241232,10.482945646981063
points191,19.809406293682553,15.350289111679265,15.54570482946427,15.862826992666614,13.765281336430606,13.688808145184149,19.024855430686603,18.78254374236558,11.777506929436028,17.174946486502876,18.536807512942794,12.94379435728727
points192,20.353799105438807,21.871356932182152,18.600359867932177,12.914692490482036,13.703723441158214,14.844822090828963,17.06689747073013,21.699891550761,10.220315730409515,13.957827954683106,15.872676431546413,12.972631584129523
points193,14.117695845956314,16.62926781701927,14.295483222132003,15.087113997036056,13.971613801170093,16.181542221441227,11.355876388273128,16.209469643459315,14.359068792165127,11.328700670375822,12.45937035367842,14.304131103307006
points194,19.919869758823573,18.918288289728096,16.63108376462111,13.129048865171752,8.028881696933906,20.33412443600964,14.525233412816238,16.62371033695875,11.013198417991257,14.441039783782262,13.376583780027406,4.928760096723798
