,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9
points744,18.31323590394395,15.737381132760053,6.4558959753998915,13.67839006439689,14.08782132069035,11.524174124387478,24.12287574966287,19.24699930287819,18.282734883603
points745,13.41056812011941,9.022924177709418,10.56056953423157,9.484885242171076,14.315940282217571,4.105535565106154,20.226733099108156,18.68748295675842,25.957351017911016
points746,14.676439907030804,19.025116607338976,10.013341870038317,14.9225880520904,8.227762106923612,20.17659291758285,13.81970009113285,20.33159434778317,8.088978920097496
points747,16.284468186455175,13.918412970482649,8.061852151468416,15.429838949833515,15.029241739451459,8.38764661132156,20.898808607622573,19.529082826695536,21.31020652462597
points748,12.442472204966753,8.360056215298238,10.019479146716185,8.91511857518625,12.869893659617079,4.912128562834701,19.458403886142772,19.178740078717546,24.834565008824363
points749,21.50634877507726,21.18658353148859,12.519348815128156,21.922691948097388,18.33813961406031,17.693036491787634,15.69270546673157,16.06981286798488,13.685052863875717
points750,17.485198764253557,17.09879965948894,8.448753370700471,15.650903512543076,13.723453824181426,13.011408879477848,19.87812755121568,20.984864734689232,17.022715209236498
points751,14.114723981549613,9.36069782982626,18.671659725289274,10.156758762717702,14.07801981797362,9.99176932043702,10.871435060605151,15.629076771318362,20.753520865851193
points752,14.901874931807475,16.846294451033142,13.16554028245899,14.827437485741557,9.464170836120696,13.705287222260282,17.37675509590681,24.638149824404667,15.902974684337044
points753,20.54120243632645,17.17902374343919,6.7945863465097815,15.888096719038975,15.3164892953034,15.293450060361447,21.96232306494906,16.55513843803491,14.595041739957074
points754,13.126782875978463,9.094744455148005,12.845863002103432,6.976490913702363,12.81360460270889,4.306753958770976,19.56894828048556,20.726818664992514,24.935926631478377
points755,19.876073402005524,14.792191636265649,5.116300463204742,14.634776320665386,18.270629989407887,10.215993479609438,24.526921036092272,15.913953458336216,19.903203982925923
points756,19.2831624211127,18.634626997627308,10.076368529554331,18.015426503685607,15.245745573253762,15.48453066354493,17.930094734873453,18.934062845238113,13.914489530382495
points757,14.071417998956548,11.696428532031447,9.851813284282526,10.104666762379681,14.317716326206856,5.220596036281969,20.08282597698984,19.808217990117036,24.607929746699888
points758,16.74351703380685,11.83262203492516,10.173622373215494,13.999375488194445,16.209242733864475,8.908966342705474,19.032278674558214,16.496729428268395,21.19751506001717
points759,17.774130176497277,12.500838621027222,11.647749118261046,14.920600053642902,15.38808062641966,9.141383617218825,18.42246251915719,17.853384006138555,21.24042120290592
points760,17.22695634651727,17.870575503040566,12.180804867427948,16.66572113724345,13.774457354647977,14.744601111718564,16.113859437740246,20.875819969721185,15.92123372868625
points761,15.829316153428833,16.780229872505984,28.594177052722824,12.273754600322643,10.683215920661342,21.20343012361908,0.8625406577457252,15.36679701603109,9.78552310670249
points762,14.435674157893532,15.026971406948904,7.604756045967488,14.65926737193448,14.937473902790844,12.470530801283672,19.16785030185285,17.563003832644903,17.45047442169768
points763,14.027239738754217,11.236251802481428,11.536070644358906,13.599471672689912,15.390471259208553,8.031662222173813,17.6790699559303,17.891720888880783,23.033276144622423
points764,16.78502061436001,15.509541656924833,9.93957964084253,14.857943315301181,13.234860204501183,12.88404541854013,18.841043252158684,21.083559027205354,17.192866127209495
points765,16.239709292742702,19.78517618608553,13.577805803309493,19.086462621271927,14.26719379728421,16.519713301187185,14.819371424365833,16.98761562673687,14.081207810192502
points766,18.37063901763528,21.26069365517351,10.863214551548527,19.788817540408182,15.556440515472698,16.230352387821775,18.067207024773943,18.305340461600842,14.537111426186925
points767,19.420538982111122,20.169493774576612,9.79996109044519,16.899865436908136,14.199814065130731,15.702704274658817,18.957882898463694,20.60909094696934,13.538552767137817
points768,16.643474931227363,17.69095173849692,8.35831674046092,14.956182595707034,12.28739222676176,13.413579800897384,20.445522785580636,21.49390897532753,15.364196746355297
points769,17.82607333322222,12.69220914703294,12.309441186761637,12.767041100963038,17.221080147014806,8.49607689913329,17.890933763269796,16.51717921915595,22.574549963624115
points770,19.267697660732164,14.18909095236271,10.037877144205344,16.05637647932046,17.26114296139023,11.41989554672965,17.81287924241822,15.401537154967166,19.79795479181171
points771,15.550021244741917,12.229764672038232,12.440279328739315,10.594982168937344,14.712510398557878,7.200329270695557,20.547284132683203,20.296009278675914,22.931439853225182
points772,10.125710464027204,13.169175478320215,9.790002707425852,11.396995993572924,10.203899947047496,10.398781518614,17.753866025919105,21.238582782109145,18.785363813708678
points773,18.576425962582704,12.692390276189665,12.061195180354076,15.367976672346888,17.118938275969903,10.787485058392262,15.641027450815804,13.720194050940265,20.674950230818066
points774,16.3436071203126,15.422831818171721,8.432681601939784,13.625157795704677,14.93592813497111,9.254533387427296,21.693563648605465,20.646688632042494,20.359719203810297
points775,21.517824215054084,22.479483218354016,13.124318148830405,29.852156245431694,17.94297341884331,24.976821859805774,7.8150981597726386,8.853008506179494,6.608464372508641
points776,15.007531680286126,9.385092736560615,11.720772035320987,10.358900712448726,15.280550382819364,4.633922140594564,20.133726871599094,18.544167178162315,25.994984530160817
points777,15.94318106717696,16.029913205656943,7.667322604760479,14.229316210417549,13.239323475537795,9.958254766019772,22.426720991926732,21.339061625827387,19.568462333114024
points778,15.923542062989915,18.441308062964744,6.542567467523678,17.57570062496278,15.071265535928923,14.489672583709886,20.483236624688047,15.756077440909745,15.380680015952803
points779,17.46941484444624,18.370251217879623,10.377672714456956,15.859547175038161,13.85768213352095,14.457628733903018,19.60321156640485,18.939531667459885,15.089730868558592
points780,18.650543315835968,18.825609573218387,15.002427619116494,18.002344713461255,15.751445965928038,16.020339179015906,15.400752058081759,18.321520208438702,14.497919249970757
points781,10.808185932666838,13.024946653052778,10.247020137327315,11.481792070775594,11.232684457871805,13.438884888532394,12.77881619175569,16.815202171517925,15.508127361127867
points782,22.385179977691973,23.109447062179775,10.913100683820488,21.439651479103727,18.13031644048591,18.727537815681867,17.860510069664613,16.15352530970441,12.67128196098867
points783,16.17580663019967,15.54497246832035,11.90241945727561,14.772094670556514,12.905189985478412,9.58210681521941,19.72257440479351,23.17145395743069,20.653500176089413
points784,14.99829650851533,8.75806260085282,5.4018458380859995,6.726470560806464,13.577388468574064,8.559207931681351,22.33495470972267,13.4644055397541,19.825592294229804
points785,8.899255746335779,12.155368614839931,10.4591632832503,9.338403299356376,7.409921634167159,7.325458944745854,18.64940597488486,25.45513523079899,20.97028318399194
points786,11.966876911601165,8.331523708490211,10.689614586019605,5.557402122140694,11.132710429360849,5.115161259071037,19.394884630441844,20.013551811566845,23.1004603877275
points787,18.497487550599658,20.114678909936437,13.25795388409834,19.997180811137486,15.271113933229756,16.65130093736023,15.319032195834266,18.194064379895085,14.41922536791316
points788,11.689270444336444,9.440264388083232,16.959034322487796,7.79749892609758,11.993665672568836,7.042898069213166,13.538008094909205,19.165634701989344,23.17812831957323
points789,16.812442030091603,16.961487540404352,9.235531097133741,16.02243673916598,11.294968353840913,15.035689819269956,19.99081246264715,19.10300940208119,14.758210705966762
points790,30.844475894783105,16.23591462434474,10.26895317986903,20.493656125967163,30.578667596381777,19.679822258594573,12.347946046279079,1.898087413334388,12.43055619380953
points791,13.397484049984781,11.625253713486865,11.479647002220773,10.470483268410584,11.873815097960149,5.59806403408497,20.751855581312544,23.53974412573888,23.99344792092233
points792,14.71556511089858,13.350663195152704,15.541522599806896,9.68262193852783,13.85869954752265,8.30806955833791,16.437902514091032,19.949496656895615,22.568075724802213
points793,12.059592474211009,10.298367420244356,10.251573561126017,8.774453161341116,11.365434163073528,5.895358578367799,19.823871049129274,20.93573610681887,23.46000290597511
points794,12.465002433665566,8.398444831323944,11.561085834302185,7.785107673777965,13.438651459904934,3.4467043585325006,18.87855287080622,17.915459918911473,26.276770725898192
points795,20.682933272255696,17.281696868031048,5.770112720364273,14.574100644557817,15.001709100864986,15.24046969973072,22.89264043108127,17.68442996154075,14.710848097843948
points796,16.35954235252474,17.025879443021665,12.453036547264109,16.21803357201067,12.710863430877469,15.330035946123305,15.113869645837402,20.124906123406785,15.004768001639542
points797,14.227787242468553,10.885453962309306,9.690134236159215,7.857214159010392,12.906165625580996,5.026109918258527,21.23063684423027,21.043016037393997,24.632858568961705
points798,15.673386724909024,13.61005832813614,10.576056746948948,14.455067452863323,14.743641799833991,10.483126427075987,18.427714512915408,19.86981637218593,19.213481230177507
points799,18.862621941379903,17.153784477959114,10.288204186505562,17.90010942311144,15.95555406646121,12.116937091888772,20.340525489103825,20.567850104816003,18.259802297289415
points800,17.837730585308947,14.41475392989826,2.7238510888657226,12.797623824089184,13.86680517616894,11.960768919157537,24.71689081135628,17.785683997583902,16.871557612213433
