,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15
points113,14.008438141055906,15.989287313870252,10.691659609797716,14.728862205424743,8.869400596628878,19.74459681015719,14.57582123564997,20.915183367841617,9.878894208582656,13.789445615811749,18.500946903885268,12.960864399237117,13.651358308081482,15.725886943029964,9.23373975223418
points114,18.502920272972542,13.95250440338091,9.72932816628093,12.25888852920758,6.782207793105387,20.124320795448565,21.64181531814769,24.595678231219402,6.010663514979651,14.524470274814668,19.483025823758016,14.724722493581895,14.388722772433423,18.294277578145422,2.1158500024248066
points115,14.555431533305692,9.307415595761176,6.0614067904678315,8.362829701873277,14.382283359518016,24.08175823216841,20.01704388082239,16.75234529341506,15.135117884565163,19.414321529061468,23.226214604717605,8.944543469173466,19.294139899172347,22.345576222473376,13.178062131724035
points116,20.619046831733723,22.227882595828227,19.160699608339268,21.36577825939647,11.266610791366576,12.337324511108694,8.971700941561803,15.905411170476365,10.646519388308995,6.346603322263898,9.85811837514906,20.801359302727484,6.184823200970071,8.824520664027698,11.176203997591939
points117,21.447434695231003,23.160061482067395,19.759164958194912,21.00145705997431,14.747370560648648,11.61647706777112,9.442179031191564,14.64731576136654,13.78298048213158,6.363603658438382,9.247372245707805,21.53759911433253,6.201877654345973,9.20335836816185,11.876698694243196
points118,19.769862755366905,19.31715452270801,13.483351199355559,19.081402592460133,8.956532212693862,17.211560385016803,11.7924595487217,20.961960670223377,9.464291121176574,9.907146250635025,15.651968540597508,18.33439157910422,9.756700412194412,11.199918072728286,8.977039686613358
points119,14.335916275260638,12.504285416277396,7.268177260423419,10.437977623028896,12.648156299068946,22.849724418544547,17.7663414812806,18.737149579717432,13.402640224564626,17.258837040331965,21.99468065905615,10.392929651413436,17.131793852705034,20.187743311744487,10.874325136695179
points120,17.34996204546776,12.972526962396413,11.399456379536785,16.377043432191346,15.194414829214463,20.11739053670824,13.483299454634894,13.422006487967066,15.048811058508855,16.010584182510904,17.778625824388456,12.285256078807333,15.879567429265611,14.012033362904504,14.839285713097784
points121,16.90203731030195,16.045566167958743,16.487102574389336,18.178956995717744,16.28110178504124,14.30020413640943,11.50035499678516,11.95388808388623,15.927714548836565,15.52628424547619,12.586578829149314,13.137031534020313,15.393725819350502,12.138321927673069,17.210100318943173
points122,18.77711826291876,22.652795048651573,19.379841685303646,20.021140985824296,12.349052675669725,11.307575563775444,10.231220952268394,15.644145140553519,10.825488405518206,7.484776956092215,9.634479403676448,19.62607160520762,7.326619985020534,10.222735476729332,10.227167194195252
points123,15.44047264128511,16.73262933007152,12.59665004697502,15.999653780901243,8.828788112032315,17.272411709513822,14.1368661152055,20.253257154057053,8.779098896339576,13.415247738528807,16.556865201562335,13.626571269422111,13.275969246007476,14.40446023590967,8.419492699542257
points124,10.363667543171067,7.57681310601198,4.809127439978103,6.734607442146184,11.470854888228518,24.185515513894856,21.023570217702257,17.28324951508887,12.267596700983734,21.68242113976911,24.504191293719398,4.992633300565666,21.569459555542743,24.038675563586317,12.290219132763394
points125,20.992745586511774,15.755162109270433,12.582251993524093,15.272805496784393,4.198503040619473,17.615697147017723,18.97927243931859,24.584224495575285,3.172916874199334,12.281809787266896,16.571558709580405,17.254505737788858,12.138923219630446,15.16027004232614,1.7429417554273352
points126,19.950965606681574,13.519406835863446,8.635378771348389,13.858019111361205,5.08512363742889,21.244167043237695,20.05279150893495,25.578732002450216,4.766129589378822,14.20068707142326,20.599423554922925,14.689608804263225,14.063908869375082,16.63142908260178,2.599430012637725
points127,17.390009938028328,13.88937959573552,8.92894392031136,13.230805108454746,6.0011397109128914,20.76920457978129,20.57320507668802,25.478061291902186,5.276118677663066,15.397072518147873,20.29983431636261,13.918003226166494,15.264102772092908,17.28363464527216,1.9882367212864291
points128,15.538337491406178,10.158405463419307,5.054178259298825,10.6306725107943,11.806213526915146,25.63228210276794,18.707857752478997,19.79608679791095,12.750015540783759,17.503048650787917,24.254111920782204,10.074114548613998,17.376782862429753,19.98737042925723,10.24950313665017
points129,19.507426678959906,19.939718157271354,15.46747841325544,20.299955345603372,10.531495025858028,15.624276125126064,10.616982471604459,18.17662047898301,10.188051228643344,8.801228228057969,13.627126139110576,18.44763482394379,8.647261918741842,9.932811661958555,10.452654900970824
points130,11.340769793709631,15.332540445634054,13.018338995744479,9.445896154336857,11.807442121828178,15.702476250457423,21.829342969050952,18.1431378830264,11.690965094718067,16.590688485218553,16.126523004890096,12.102116039927797,16.461518379067126,21.2193546110854,9.669648209003663
points131,17.231660596251007,18.939948402374704,16.450531837068684,17.534483111191125,10.796114514528112,12.733071252091879,13.837719693072724,17.638197928764075,10.801388819352036,12.457296359519697,12.623900014535877,16.491291452012096,12.314968418611494,12.808475097940741,11.290443011183587
points132,10.420733857020048,9.684611779638391,7.990258559976841,8.504605974951556,8.591401803082459,19.374487745998056,20.394773588307626,18.42735324725169,9.917487982374235,22.947688741592557,21.257781924734203,6.9700669733675875,22.838754886050427,22.1981508245584,12.407316186120896
points133,17.52535438464657,19.309494749780953,19.118932431245167,17.05589281040043,9.928645341292285,9.321599964747485,14.987526688086234,13.91063048994522,9.5655763231375,11.33990870345202,9.90074263360289,17.992231708638982,11.19402378036291,13.306134995470694,14.337503522947683
points134,12.593771139791537,9.798858840528874,5.624558181974198,9.183114706013404,12.732506567634454,24.07715096241041,19.958770834802472,18.269971277810736,14.783924971281625,19.616447866389397,23.67202754418627,8.713686019696295,19.496909665641688,21.492606677475717,13.529894035605356
points135,10.027179848635944,8.334691720358624,4.951985203283824,8.9264693426524,13.5956559040343,24.649927511100678,17.423122789406413,16.31271153822781,15.293436563092808,21.20534910560605,24.35840202451501,5.447889954879012,21.090868857095796,21.759478164467325,15.293469310837292
points136,18.68390839899784,20.934969988300388,16.132532070361805,18.154933982867114,7.916388901823709,13.868964986257884,12.249558111881932,19.68619978684694,8.593608821520407,8.203725759492443,12.948425280244743,18.69292392376907,8.047857419469073,12.163302145813411,10.40531333211563
points137,18.88717983862884,16.897240250513462,14.086772446780634,16.988492145483136,8.483408045520989,16.21520782411718,12.995814780818066,17.85664373295977,8.818873367324368,13.125735967343552,15.0361648163278,15.695415484696685,12.985535871468473,13.376221263288446,11.873390865129137
points138,14.966669893947348,12.214043410649248,4.823341798731832,10.458284824712344,9.401329599138423,24.231308779690373,18.640753352738933,23.675699756304148,10.652632298745578,17.186021633302953,24.489685249896777,11.163059009941534,17.05874665225689,20.16662696255771,7.135626054975333
points139,16.81428120718975,18.180594838392892,12.605982109588274,16.608681638963304,8.538908397703127,17.620342541540815,13.559493850064179,21.476407232659774,9.129881584266581,10.922034623716955,16.547341640804596,15.781440317791851,10.774819481301176,13.771165451340678,8.08467722188777
points140,16.67591660578962,21.67691613671183,20.85959643867935,15.82882330527778,12.171656465397648,8.193943231788378,16.289803698191786,14.005059592522064,10.829880380573632,11.56891683257501,8.124359413664479,18.55591992802807,11.42376091148458,14.582097511160148,11.464365214381653
points141,15.257945205882908,11.256873414734654,8.076206389534201,12.165556949104628,12.614943016844917,22.63518161623355,16.451210612007507,17.23306366192409,13.485342050278406,16.768728557629675,21.17007040685151,10.972795749456223,16.640125206768243,18.391327987469655,12.007867897940084
points142,17.073976417382394,14.766609748885376,12.068441000378634,11.994362186451136,4.849979552404766,17.052951414868833,22.63202140578666,24.338866369458287,3.6432557364404476,15.106534244684722,17.095913336633835,15.068089481057303,14.97263962760942,18.56934406489338,1.4122897750063006
points143,17.088817696189082,9.817202914536185,6.866879929605217,11.02206121436759,12.3869367306539,23.72793345039551,18.425985288823057,18.069880179263183,12.639749252572818,17.893114621246667,22.404212792556358,10.428641008851553,17.768090530609758,19.58038670686908,11.189722915374634
points144,18.025492841986416,18.57282358937107,15.661855697261702,19.78873158466367,13.889863688492268,15.008712011703995,8.773690905402765,14.319712915287097,15.185712910702366,11.279774796657192,13.428760145345416,15.490851338564116,11.133698449191968,10.464405311190049,17.290607708822584
points145,16.937226688555686,15.91472958413322,12.95745954987343,17.115092626919115,12.092051359701522,18.192452705835723,11.767656148340413,16.096330060450757,12.276420732177565,14.155499969644463,16.188651724518124,13.483101641200344,14.01857792341207,13.24457634170399,13.134005970751822
points146,15.057367280852903,16.656526222322565,13.90071336561506,15.449606736847393,12.423226607985862,15.097918763987199,14.46489278036926,15.362885422979035,12.496301525023526,13.120874951355503,15.226041913968757,15.178989652057787,12.980659381399288,14.97642409545351,13.104575572553033
points147,17.184330427432407,13.193481253817206,7.5433419303101905,13.268370746130492,3.2164419554620873,21.7571853979082,19.34494904000197,26.403991841076508,4.446433519737493,14.938785199119751,21.713869485722785,13.72051326134459,14.804356586199141,17.24457219171747,4.700459379486198
points148,16.253378367046366,10.892596339504513,7.658562742393931,12.695546557468372,13.868530840633111,22.920790502793583,16.647027593527508,16.789536480690842,14.98720729132933,16.911636936934887,21.59628429047598,11.244570419263503,16.783488506580163,17.840220759106515,13.49178504889413
points149,20.11859302961734,18.23285538507434,14.291736138007217,15.271802376607363,7.822891592608253,15.524092425102781,15.932462863550157,21.241316890060034,7.373277465174223,10.963906912731721,14.82699517747933,16.93197575600459,10.816825062450592,15.161313132174984,6.252044781983632
points150,12.074310203362487,13.231103032364413,12.41194070655822,13.192829226216876,9.460965389166157,16.098605998040757,17.22521545385806,15.953751631710464,8.633052238359427,18.94102253621114,16.74536486116405,9.889159477868784,18.81933425276748,17.323123689726014,11.206229909887048
points151,17.811869337678466,18.367778185039093,12.905333482563586,14.695241687578557,8.346138967290026,16.717807581167378,15.567201851724622,21.330399614473777,8.743828681100073,11.879539895814483,16.241847442298873,16.312326084048777,11.735372781692625,15.760847082085423,7.393389022737507
points152,17.02339562479961,18.777401202833964,16.320367952496497,16.683477232105943,15.782712490213498,13.995123265517316,12.418984698604206,15.104513179040435,15.550032407079307,13.218261526545419,12.756734920875367,15.637217799627676,13.078355967453145,13.69338960181435,13.062881206926566
points153,11.194235502025872,8.256390099667064,7.49114611118903,8.092043495405756,17.330687141203608,23.265004623822247,18.807395009947303,12.088097009222723,17.879771583650623,21.87406123755681,21.76713638665356,5.563545591757834,21.76170970160623,22.62715199937589,17.27380052014929
points154,14.878722488594784,12.435021767058721,6.92894428140223,11.396158048372794,11.146159009270379,23.13474145336241,16.912743811459425,20.707534149607525,12.033190348625894,16.943053976085462,22.340874852196986,10.433769470545466,16.815005555649254,19.19138385459705,8.613717493095388
points155,15.959412055611573,16.494966121964687,13.122779920930968,16.458343430827266,10.596990260522833,17.44317918561257,11.495811977456064,17.042646247253412,11.777507517469518,13.573019434605133,16.019938904693987,14.005497869465934,13.434243177014128,13.927493937589167,13.401202552332748
points156,14.614853533165958,10.200202056065143,5.401350464205639,10.811601393202551,11.375753617315903,24.92536950862039,17.993504924800583,19.957958957859578,13.265086878415312,17.50096936681507,23.89981558525071,10.172772913352233,17.374696959468416,19.799232372696668,11.603312961532732
points157,16.451565631552544,13.99063719496363,13.762573817469212,14.808085631268984,17.8971590148039,18.328229437820983,13.624619508912996,10.199024422725746,18.143650376313662,15.813907564579608,15.367016148104772,12.44014307551242,15.682264730294687,15.643506832270347,18.564071014743686
