,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54
points32,17.799260492166226,7.46076538318988,12.436032522240524,12.488450605975446,21.46258843996567,17.874599368159103,10.273965511732614,20.018189728338655,20.56181627795755,10.016398273129427,11.786002994521183,14.52229899555206,23.283583607202498,10.105856160648308,10.433113648983984,20.492084648043107,21.32526697020001,10.433113648983984,17.392422536990725,20.492084648043107,14.653892252669364,10.433113648983984,11.896388072348305,22.57049408125287,20.492084648043107,10.433113648983984,17.197349087096974,11.327905648062673,22.57049408125287,20.492084648043107,6.460799570294974,18.467027242340844,6.385409431005027,11.123965369736181,11.327905648062673,22.57049408125287,9.281806729496253,11.327905648062673,17.618705591783552,16.770164928380893,22.57049408125287,10.433113648983984,10.615722497022457,9.662836240862234,20.492084648043107,10.671802894023196,10.433113648983984,17.4990532931934,20.94730920689769,20.492084648043107,10.581647195389587,9.984221727764002,12.262854126068776,10.433113648983984
points33,10.89387911475939,17.332120882034257,19.896178301310318,18.095720996734954,15.386876435334559,11.743770073771284,14.484106596375709,21.456121668791802,12.478116728933594,14.792671034767976,14.058375942352463,10.42266980189305,13.01890052039448,13.806632559889017,8.396508110249576,21.91170499775269,12.563798336711029,8.396508110249576,10.203765080301778,21.91170499775269,7.7656582902144615,8.396508110249576,18.73161195955146,14.74782824078191,21.91170499775269,8.396508110249576,11.841677722016549,18.243428202237475,14.74782824078191,21.91170499775269,17.3743943911823,9.993501409782006,14.204494053546496,17.513237321681824,18.243428202237475,14.74782824078191,17.76917046287864,18.243428202237475,10.65698763114578,8.106934334063267,14.74782824078191,8.396508110249576,17.864509975010083,12.296670285643806,21.91170499775269,16.052731278465977,8.396508110249576,4.606893686729331,16.168522620364232,21.91170499775269,16.83614736520958,15.559827999698157,19.018823382644698,8.396508110249576
points34,8.14988315674231,13.919218611060938,20.228724341795306,14.036595550843632,21.72801793957745,9.724041879889036,14.442075609911454,17.55356601222201,13.995833999761643,14.712368816678637,14.596105071667802,14.788432848273434,16.56779106758323,13.77438788687011,11.776364145130753,18.058847105052433,17.06716115353559,11.776364145130753,7.58405047577821,18.058847105052433,7.721616278187214,11.776364145130753,10.358388090764441,19.65499387382968,18.058847105052433,11.776364145130753,9.511827940392514,9.771837589944427,19.65499387382968,18.058847105052433,8.300496245099083,9.460251258723403,7.484922871277928,19.770187684517676,9.771837589944427,19.65499387382968,18.30329145127819,9.771837589944427,17.58172929514012,9.78078101775571,19.65499387382968,11.776364145130753,20.50613736309797,12.80796787937657,18.058847105052433,18.39356848949607,11.776364145130753,14.687080280534975,20.28133415431835,18.058847105052433,18.896617446017487,12.296356191719447,19.062019720178473,11.776364145130753
points35,4.459374759348931,14.231797742184352,25.147003166900063,17.365400140528674,14.812269750168575,4.150759752589869,14.428711480811794,19.324730856953177,19.214316409051314,13.64230483696451,13.990120608698696,12.348632990481386,16.242757112428105,13.494891061666081,10.543245074566713,19.80745674750755,14.946437925679222,10.543245074566713,3.4116430014396544,19.80745674750755,1.3680764374774128,10.543245074566713,15.434334976760972,18.13400153765282,19.80745674750755,10.543245074566713,3.7589730981218734,14.907415553911573,18.13400153765282,19.80745674750755,16.414220436794096,5.7556262646057155,15.152141779357128,24.389662515433777,14.907415553911573,18.13400153765282,22.0139663748196,14.907415553911573,14.15631009877048,15.823357162419411,18.13400153765282,10.543245074566713,24.71344522764295,12.217045384019439,19.80745674750755,24.17355344417193,10.543245074566713,8.870843673131711,14.037785370086448,19.80745674750755,24.582323626673436,13.496182616109007,25.293561806035253,10.543245074566713
points36,11.441604399425826,9.538025381071911,17.78697649054596,8.70848689577333,16.53560770334358,13.435844020444351,8.184256850682218,24.728895968108585,16.55138678634217,8.079655054777776,8.765876992799736,8.04350213951848,21.12355446331656,7.086664195207817,4.849090016844747,25.142801591832402,22.182301449472643,4.849090016844747,12.40469476961618,25.142801591832402,12.232105941092197,4.849090016844747,11.44427715157856,21.161539418233836,25.142801591832402,4.849090016844747,12.145387793734342,10.87048343027322,21.161539418233836,25.142801591832402,13.272656703929158,13.287170914785461,12.905570586141861,15.765720351280605,10.87048343027322,21.161539418233836,14.470122149471644,10.87048343027322,18.987198344005655,11.570909360736781,21.161539418233836,4.849090016844747,15.645170457449904,7.69570213595854,25.142801591832402,15.74758892858192,4.849090016844747,13.395535006689409,16.294349886019802,25.142801591832402,15.109940961697012,7.304587524998153,14.63813840883153,4.849090016844747
points37,8.631154629211323,15.446491733192241,19.378688476650908,16.005623085195346,14.344059330424937,8.627462289644724,14.245329247695311,18.785653927676716,15.478302549678894,14.429292038251479,13.419478055486282,12.668730491721139,14.97966321751107,11.703257732744044,11.227760285175348,19.275244785779613,15.496639325259746,11.227760285175352,7.8938523628406125,19.275244785779613,8.435384025644575,11.227760285175352,16.66335403141335,16.934441891094423,19.275244785779613,11.227760285175352,8.100406620462842,16.150872846930376,16.934441891094423,19.275244785779613,15.446566756512103,6.119976050079784,15.33771991274308,20.48518980959337,16.150872846930376,16.934441891094423,21.64902157892176,16.150872846930376,14.589846219650433,11.354965232896088,16.934441891094423,11.227760285175352,20.19374411677556,11.480131278861206,19.275244785779613,19.81164598624763,11.227760285175352,8.550197717349912,12.162916076313802,19.275244785779613,20.015317201641498,12.071852382260575,18.361957413288017,11.227760285175352
points38,9.561434552117948,16.764198961338778,16.14901586752781,16.80488288324312,19.043367214708127,9.01962244010441,16.75594648558319,14.785957628489209,13.03895107828195,16.464477494935526,16.47007309919143,17.540542129191728,13.609451487247297,13.664267211990369,15.93564526177878,15.326483304624045,15.483654100020972,15.93564526177878,8.797374800581384,15.326483304624045,11.21208966909194,15.93564526177878,15.684911526959697,16.277554356260914,15.326483304624045,15.93564526177878,9.473085097511994,15.16093582084692,16.277554356260914,15.326483304624045,7.862392588719164,4.19548196944045,11.604303345629939,19.58902612354484,15.16093582084692,16.277554356260914,23.576658502192327,15.16093582084692,14.346928002605459,7.421236310297262,16.277554356260914,15.93564526177878,19.28266410326316,14.596333885908242,15.326483304624045,18.43249404125958,15.93564526177878,12.962946569485936,13.987989746803288,15.326483304624045,19.615246410257367,14.902762262985314,15.638568796707752,15.93564526177878
points39,11.285775752383463,9.98149357131444,17.323594284465518,11.96148473665745,19.537563899355547,12.599134427202529,15.011895188253131,16.42791066747626,17.780050838699058,15.079339317914101,14.99180046292589,15.428949938364356,20.66241612902673,12.419146795257156,12.892861507871277,16.947526611220972,22.57883617971882,12.892861507871277,11.436143503169383,16.947526611220972,11.55189811787688,12.892861507871277,7.861056742110983,23.35287639914398,16.947526611220972,12.892861507871277,11.68642485835383,7.24516815645387,23.35287639914398,16.947526611220972,9.15564498938686,10.347595372347104,8.998649968856386,16.99141606712728,7.24516815645387,23.35287639914398,17.414498238414893,7.24516815645387,20.860717382705058,11.389863858565024,23.35287639914398,12.892861507871277,16.62182323779289,13.246435945013303,16.947526611220972,16.208716305160426,12.892861507871277,18.133582037384173,19.70907820558154,16.947526611220972,15.963528631771513,10.83667110583189,15.305285193736518,12.892861507871277
points40,11.831289441515338,10.95530370056608,19.317798547846735,14.57491915654577,19.869096394598525,13.734999428601045,15.926727346301378,16.7258138072364,17.510330519445596,15.48618119484472,15.265558589802934,13.257773948051732,19.649804196991475,14.153852805365094,11.589346879800042,17.241636052390064,18.805192953086024,11.589346879800042,12.637592587690387,17.241636052390064,11.53172953532546,11.589346879800042,7.592427745306753,22.076745718100565,17.241636052390064,11.589346879800042,13.523614797000345,6.973383366846174,22.076745718100565,17.241636052390064,9.56922978998438,14.202163454831704,8.157717393104525,15.04934949762946,6.973383366846174,22.076745718100565,13.553635358239577,6.973383366846174,20.678075616671222,14.28839364896131,22.076745718100565,11.589346879800042,15.410324549506958,13.827875309949766,17.241636052390064,14.362862290865941,11.589346879800042,17.584679922920426,21.212647067250014,17.241636052390064,14.804751001044972,11.839573688910345,15.325066508425992,11.589346879800042
points41,12.369214429905446,19.595173468174064,17.700091942980105,18.0712277008429,14.341039920662071,11.559741781864377,14.21825096534186,19.63600952289473,10.346411454443931,14.166860701915795,13.689635832557418,11.81268665811926,10.665675818049815,13.340180049066687,10.17420891088382,20.11477138192746,10.003373115936553,10.17420891088382,11.015547971998782,20.11477138192746,8.425985519799337,10.17420891088382,20.72368181035579,12.007791065216708,20.11477138192746,10.17420891088382,11.65735472540238,20.25890043988,12.007791065216708,20.11477138192746,16.72177305723062,11.16403639252682,14.783154354391748,16.668047684731377,20.25890043988,12.007791065216708,16.59672390904503,20.25890043988,8.561824767591647,6.1213208792930525,12.007791065216708,10.17420891088382,17.04593686930417,11.277361043004476,20.11477138192746,16.237923531085055,10.17420891088382,2.868574746730505,15.074979889071638,20.11477138192746,17.023887869424414,15.932124148515395,18.37117545333925,10.17420891088382
points42,5.2620403349177085,13.323657770625363,24.78215833205936,18.91104229575466,13.96653378723507,3.9901060856616266,16.138231380284658,16.341536684215658,20.855540782905276,14.960641351027256,14.481653833851121,12.575215641368718,17.187082236531598,15.531696983009304,12.028066122430493,16.86225257225388,13.785516783788532,12.028066122430493,4.9231541864174355,16.86225257225388,2.9397033579039755,12.028066122430493,14.388363086978632,18.67381374696349,16.86225257225388,12.028066122430493,4.855323597175466,13.849155822527354,18.67381374696349,16.86225257225388,16.503202001847406,8.250920905725735,13.831801268764274,23.363794778809403,13.849155822527354,18.67381374696349,19.51459673110306,13.849155822527354,13.448644210451114,18.53151611789254,18.67381374696349,12.028066122430493,23.18929090306733,13.32497199877995,16.86225257225388,23.072032623062533,12.028066122430493,10.73731235310499,15.871816814521681,16.86225257225388,24.746217993786985,15.307705617114241,23.752112544136946,12.028066122430493
points43,5.858855925979004,12.643193562774346,23.946851285279518,18.273515592211396,16.931416722456166,5.299147603792682,15.958580300125337,17.157377641830426,20.490361309184436,15.124139536173125,15.062861742694873,14.440437210439727,17.89465977705521,14.51638101802341,13.073779683066425,17.667704063366514,15.742238691657366,13.073779683066425,4.496339024093748,17.667704063366514,2.354355387457458,13.073779683066425,13.249026534996792,19.931289685903405,17.667704063366514,13.073779683066425,5.550906156456854,12.696434601971967,19.931289685903405,17.667704063366514,13.78322838992568,6.0168846533485665,13.515073607869443,23.757917938355277,12.696434601971967,19.931289685903405,21.752281331606792,12.696434601971967,15.425426204917711,16.556474625632315,19.931289685903405,13.073779683066425,23.61967619026563,13.1969368509548,17.667704063366514,22.373169738875017,13.073779683066425,12.701343151660891,14.734905096360706,17.667704063366514,23.41077053565161,14.407117640057557,24.32622093161199,13.073779683066425
points44,8.210494754205673,19.3762722214263,19.940408322265377,19.26936444709137,12.471051025077726,8.054813128115027,17.019852832496788,16.877118219871278,11.58942194689905,15.90765810023814,15.492681747420312,12.398033142089247,10.893299260993995,15.076882996821324,11.940958458241958,17.39101365305011,11.058655879978401,11.940958458241958,7.729972242532327,17.39101365305011,7.865561238202774,11.940958458241958,19.745545799705795,13.051702207523837,17.39101365305011,11.940958458241958,8.088043349830274,19.269273508220202,13.051702207523837,17.39101365305011,17.497154807410915,6.559497712404552,16.547178431836016,20.288475974750728,19.269273508220202,13.051702207523837,21.208782144881507,19.269273508220202,9.420249449582743,6.4260377225753,13.051702207523837,11.940958458241958,20.358995023657545,13.67236849911492,17.39101365305011,19.824067561310116,11.940958458241958,4.226109412979214,12.779263370775718,17.39101365305011,20.59951782215354,17.328024129493933,18.920838725194155,11.940958458241958
points45,9.869939653736333,20.175912127637016,18.216737557116808,19.248257329782227,11.209237783999248,9.185634379408643,16.447665817315666,17.232404210018554,10.614262373675034,15.629266724541843,14.945166106051731,12.000992645339313,10.06179742502235,14.658866539544343,11.697029859972544,17.741775192863212,10.037066221130685,11.697029859972544,9.39726149058707,17.741775192863212,9.572733131008633,11.697029859972544,21.4979361662231,11.699536562166866,17.741775192863212,11.697029859972544,9.365657226826055,21.04225056110907,11.699536562166866,17.741775192863212,18.772205852789856,8.114511928028174,17.55534982943731,18.671367543921406,21.04225056110907,11.699536562166866,19.651228474853635,21.04225056110907,7.848736636388513,6.052007164214194,11.699536562166866,11.697029859972544,18.677759619648008,13.276035172378778,17.741775192863212,18.54042853522858,11.697029859972544,2.7655739741336185,12.266807770131907,17.741775192863212,19.445885683883702,17.45672068839258,17.246447163241978,11.697029859972544
