,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60
point33,0.0,2.49957804701,6.95074834075,9.39009155171,5.0189367808,2.76956018488,9.97349647981,2.49957804701,7.26897702393,8.61342483178,2.99689486645,6.17612925659,7.23650218529,15.8182651052,9.30062482759,8.92226624632,8.79070037041,4.66902109453,9.60368939198,10.3280577796,10.8799124896,8.55062751766,8.83426877407,11.766640709,10.0026603324,7.74391883166,7.41714364846,10.5243752029,6.57978657542,7.54850598337,3.36602839916,5.43669821849,6.07332539999,3.19323556037,12.0462645845,10.5048587034,9.69564937865,3.56829969623,8.17996878651,6.18523225423,8.36618668198,6.07332539999,5.05305049864,9.09288660774,8.56695591644,6.20053377893,1.35145872332,9.40841678817,9.26286063327,8.5036031563,6.02463882421,8.35938499771,1.73448202221,10.2680506869,4.83508528923,11.9683824016,10.391522863,9.45612233304,3.976501116,4.01162981182
point34,0.0,1.63315217708,6.6417540951,9.89342137121,7.94178710986,2.86904225973,7.7295867574,2.96925181555,10.4580784576,10.4143046946,5.92849824105,8.86729727529,6.73572524508,14.5220236173,9.4810122924,9.59617111655,9.31478261356,3.97394183613,10.3593762119,9.38563163724,11.7518411032,8.9511593845,9.60105947769,11.1016671454,9.14841048362,6.72208344097,6.7921655876,10.7383456381,5.2596302913,10.7195856165,4.97628114128,6.83727470557,9.17094404577,2.96925181555,8.82644997391,9.99424027987,12.3854445193,4.59224173821,7.45500658578,7.23613859805,8.84635227397,7.67127921724,6.63322630056,8.23638737817,7.55514893836,4.42586208594,5.65522873628,8.94598803652,8.72439447625,9.96495160937,6.96825206675,8.61456998425,4.52797111291,9.48736374529,2.51838406353,7.6749902092,6.40177209439,7.56718795424,2.2260152164,3.82142450456
point35,3.19021976366,5.69019078363,5.77061500397,9.20784405837,8.20626226282,2.81571887152,7.83162393682,3.2074712233,8.49902467224,10.257340695,6.52606098452,5.28138668334,7.72313530156,14.1593983479,9.09067085956,9.59042424635,10.2683080624,7.26878993307,9.77807384321,9.80666400198,11.8400107471,9.05826778433,9.86219874879,11.738864925,9.39481421491,7.80353058019,7.66596118642,10.545640236,6.50876298182,8.99453729804,3.44424299422,7.07850309727,0.631523406479,2.81571887152,8.88982030255,10.5708613476,10.5226599898,3.88056798931,9.04939933861,4.62138377756,6.09899847021,7.5311162922,5.15367159691,9.21586057203,7.86259396758,4.4507361809,1.90527387163,10.1902568086,8.84060485274,9.2065040383,5.94933182087,8.61671791406,2.81571887152,10.9210673262,2.57104572039,6.84140709719,12.0342246584,9.52847950666,2.43114153536,4.33773963181
point36,2.46472053762,3.25407999891,6.32674405922,10.1939688194,6.0633238886,3.69209237543,9.13308311593,2.85728435349,9.56164117602,8.74539197516,5.24453699571,7.16860192449,7.39909417083,13.0690771294,8.4591733859,9.14035944454,9.19589628115,3.48819363161,11.3386639675,10.1932666132,11.27991232,8.8088773211,9.00499849705,11.5102498875,9.36818340134,8.38514195151,6.03860957208,10.5981641884,4.79126188726,7.50895942356,0.648833547907,6.42964274252,8.51398808645,2.85728435349,9.94744846219,10.0948166631,10.2394075892,4.63517975228,7.44927247655,4.3030062331,7.99662036357,0.648833547907,4.12663427202,9.70791297924,4.42242812814,4.12663427202,0.0,9.6064496311,8.21085151723,9.83533988171,8.08875644343,8.47767732757,2.61133765479,9.80177139968,1.70990817114,7.04630551649,5.34873169458,12.2161274278,2.31469652566,5.06039331223
point37,3.38424325868,2.67362426072,6.67983193344,8.94676009734,6.55468093566,2.86773835176,10.4410352237,1.84551012308,7.30478480664,9.01551262266,4.53807250274,5.39500451456,8.16169625064,14.9429268021,10.3111579492,9.0186091395,9.49822293898,6.48477456871,9.25569663557,10.594128623,11.0180680069,8.85838203348,8.74100848709,11.2103669456,9.9223435618,7.69363331044,8.57991175131,10.3969151199,7.62567231868,9.15614123811,4.6487645354,5.74212211781,2.86773835176,4.04987468105,8.45599292594,11.7300539968,10.5509487486,11.1255813661,9.2049672197,3.76536500755,6.48477456871,7.15154428856,3.98383271681,8.95000758333,8.13318846012,2.86773835176,0.799999066493,8.91232651553,9.11816502624,8.57571319171,7.21217048048,8.01209931904,1.51232803599,10.4548133485,5.39678285955,10.678089516,9.28940568649,9.44706049015,3.13445096391,4.143589335
point38,4.41625876459,4.18897845674,6.66419836929,9.07081863753,7.91531772363,2.16889872003,9.10786306997,4.56859763742,7.94120610329,9.08946107452,9.51192062903,6.649694489,5.63115959044,15.7663140826,8.72533217137,9.33769994366,9.20295148268,7.56188361417,9.77058791613,9.92905271745,10.8580276332,9.20288783347,8.81206817651,11.2614426656,9.75315489418,8.1773547523,8.7133624555,10.1659496133,6.53591608646,8.27422904181,4.39962912806,6.63479653241,6.60232473636,3.28421798318,9.2534196938,10.354039961,12.7892361094,11.3645286605,9.6120151571,7.34630983559,9.85880315917,8.30246985698,6.33185566851,9.21361217278,6.36283454923,4.76691843336,1.45859198815,8.6782022208,8.33407659155,9.30617108396,6.186351986,9.75022963728,2.16889872003,10.3930149861,4.76691843336,12.5771455486,9.27800566251,10.7941152736,5.74017472384,6.67817052347
point39,0.0,2.72275016369,7.26660853487,9.97803828404,10.2191322106,4.20975746929,7.93460495712,5.1130169905,9.16069837935,9.40301628559,5.65423789,7.55816812386,6.67911410117,13.2318826643,9.32405450223,9.98053947727,9.70966628865,3.52386300883,10.2237845298,9.80308331525,11.7317305647,9.09479819327,9.17649731382,10.7734194745,8.91796574493,7.55950710887,7.31819028359,10.1813510642,5.55061751412,11.1599091692,4.03593176912,6.71723772225,6.68962065558,3.94046747641,8.92329182619,11.1824688452,12.09502773,9.46435991353,9.02380147225,5.78822109218,9.65433349624,5.00706091537,6.23968062569,9.4607794169,5.7973320999,5.55029428526,0.765704465208,9.09832164597,8.15615388167,10.0579105181,9.608079211,8.10937100762,8.23370115557,8.40290973138,3.52386300883,8.38035283184,5.41479176935,10.0484051326,2.05335466209,5.34194662035
point40,0.0,2.53652542984,6.92431370799,10.7901285321,7.3249635757,2.42368573044,7.12291080183,0.0,10.4019034716,9.99480597608,5.56294756944,9.24955674364,7.43080377379,13.0275967651,8.4175825116,9.86574718746,9.84603879794,7.03439181482,10.9082199674,9.37431138195,11.6503158008,8.84349712866,10.1837098092,11.4550703073,8.69640424376,7.87373938874,6.40625263377,10.6572112484,5.16683994835,10.9514741473,3.34586470685,6.54470793087,8.93641121197,3.5745254116,8.09486943272,9.61578778225,10.7405565879,5.11325875619,6.07368743755,5.43776705048,8.33222456774,5.79616423672,4.36766460745,9.72623689551,5.11325875619,6.27415354828,3.34586470685,9.3630023848,8.30659490942,10.4580476892,8.73169238613,8.20994068029,11.0812637216,10.1635364697,3.40650945956,9.96738478804,6.58744450501,8.16676062889,3.28255841843,4.71804373238
point41,3.72937874473,2.29387072011,6.50570994651,8.55539822208,7.79845884028,1.42443842221,10.0725078035,4.26212492078,7.37537833796,9.19569700793,6.00721793119,4.76414442187,5.66889632728,15.1547073716,9.9303514833,9.10683509669,8.71770041067,5.96116257386,9.03732456137,10.4218859955,11.196958607,9.20293924267,8.83831836949,11.4773130464,10.0271319295,7.94763109411,9.31798234318,10.3357699613,6.62462732961,7.65876845549,3.92088397909,5.7418067213,7.42711167002,4.53789861747,11.4808760132,10.6906353411,10.5144872285,1.74747333574,9.60305508785,5.07343037881,7.52534070566,4.65824576421,4.82180713966,8.78643953869,10.4250690032,4.5993237454,3.07208864586,10.2091365228,9.33237451801,8.2260123254,6.22813180416,8.0738255877,1.59497842773,10.7023545262,8.51213205243,12.334655979,10.5257361206,10.2541782862,4.01405172372,4.5993237454
point42,3.02637515407,4.36410312992,7.16491698026,9.55240204935,7.90352037372,3.53418613909,7.53450521524,2.71611294212,8.3915400473,9.74078592754,8.31789192496,5.88482011994,7.16878241553,12.3430191129,9.34682174116,9.9115672579,10.3774816882,8.97905643566,9.96078824727,10.5727096992,11.5960546137,9.42722902499,9.60804593493,12.0761441869,9.32943758156,8.24293589534,9.0276047127,9.72567811219,6.94258487899,11.9430605442,3.66666571059,6.91573599829,2.71611294212,1.08011185986,7.66299585949,10.7516444752,10.433762768,0.638861600083,9.01212167271,3.22596895962,8.81028563789,7.90016037849,3.04304697522,8.88698598706,7.91021697894,3.38829976752,1.92048386821,9.92924213199,8.23762107624,9.88970472514,6.65334955919,9.21373123639,6.75440652365,10.8415486234,2.94208280517,8.18887562547,13.2688460629,9.29913702688,4.47053035766,5.08189774565
point43,4.61886118281,5.64898593884,6.5858188467,9.99528664353,9.13480619701,2.94204525992,8.81905820428,3.883943334,8.42089499404,9.78181212421,6.85089941239,7.30940359197,6.90860878365,14.4659680895,9.24269300496,9.5971139778,9.55021192729,6.88008550185,10.3002724719,10.7529910492,11.5949823453,9.12420145933,9.53423283757,11.5647735064,9.29420488036,8.02751348591,9.79400639479,9.9711842724,9.0564101171,10.1059870561,3.14807180813,7.40432413004,0.837135913923,2.05168531875,9.74394070438,11.3944198204,10.2522396563,5.13797887902,9.20473741138,4.68783895125,8.22814527567,7.87394850618,4.59698879534,8.77699881327,7.91448678999,5.03791368957,3.21070056263,9.77456306216,9.02256755698,9.79144781711,6.20969119575,9.00279814188,4.89269701968,11.5074676187,1.56861587671,9.56526776451,12.5296550427,10.5062083893,1.36339538544,2.30228980189
point44,3.75732199857,3.23104833501,6.72295776851,9.18496210031,7.83394001521,2.66234224152,7.92437903628,3.64169630199,8.92628116742,9.60900878198,5.30539785142,6.5569550787,8.36151397077,14.5667081464,10.6638427016,9.31045600785,8.96704176656,6.53045003673,8.95039550768,9.30204710326,11.3064149127,8.58169018645,9.50456478084,11.2885546675,10.0836920593,8.09418855642,8.08549901568,9.95967163877,6.86075178952,7.83394001521,5.27562170136,6.47047341635,5.02563126857,5.55229098887,10.374887332,11.0759203141,10.8976261618,2.91851981114,9.46071594707,4.34143075778,7.70662033831,7.90969511203,5.02563126857,8.66578358067,9.08502358041,7.29293815539,0.0,10.5137769349,9.11840125849,8.88182671765,6.20890347706,8.07676216291,0.495695162624,10.6945145988,7.78917496433,11.9906287427,10.2843961432,9.30298385001,6.68216593692,6.38938267743
point45,3.47240978584,3.00746463582,6.66246188002,9.18846027075,7.97498811199,2.84211396094,9.1100760874,3.77444973256,7.65497965689,9.36609486257,5.40874582238,5.72143008175,7.26514618231,15.6584011811,10.8619631159,9.47574356222,8.02331080538,5.8894516391,9.10469571619,9.5289306977,11.0355208171,9.17560194328,9.26280192159,10.9174839698,10.1074263362,7.72678354411,9.44414109883,9.59820699987,6.95103987322,8.82719977745,4.5198123531,6.52578074484,6.2231502812,4.06777637205,10.9792608374,10.26525169,9.78526445599,2.84211396094,9.24742438074,3.35841032873,7.9209125542,6.03985342135,3.70028434262,8.84236605896,9.56659637433,6.49945527036,0.0,10.8066785002,8.68302968532,8.96817429227,6.2476997015,8.35776311527,0.425244442148,10.7875271487,9.00040006698,11.7053559163,10.358233605,9.19438012889,7.42106336501,6.83453425539
point46,3.09205517566,2.21032651673,5.88484941835,10.1652336325,6.47616617457,2.76975058521,10.8542918132,2.60703434595,8.36344269602,8.78189406749,4.79049577284,7.11789240248,6.20740093993,13.2989074256,7.57282147219,9.34466430299,9.68146156415,6.53770918287,10.6300395527,10.1178378715,11.0892054869,8.63206459498,8.55514126741,11.4085579637,9.46785616601,8.97919080087,7.67393089947,9.6784769018,4.70052294815,8.8964474516,2.86886452347,7.41043439099,7.96464699282,1.29572302454,10.7061160842,11.0077841677,11.7473202585,5.10704755223,7.28275485046,6.97875621283,7.8001557173,2.21334728173,6.55641561996,9.94264058903,5.77061764666,5.17641054456,1.1456774552,9.33960953367,8.05687069494,8.63914532105,8.29777835516,8.72515490847,11.5571333852,10.8413835081,3.28242497764,8.76510704588,7.55989709362,11.3078269418,1.77610398807,6.33595838777
point47,1.1492593655,2.57538494774,7.39752917971,10.284534954,6.31383536398,4.07784114893,6.69185516235,1.46738383076,11.1530833013,9.84379074759,7.88126694249,7.76332525453,5.73472858511,13.9901837567,9.89817962653,9.78149414021,9.02718999897,7.75726998815,9.36507352421,10.384125377,11.2095569338,8.67201510565,10.2608607429,11.5975730734,8.93394140837,5.97229976476,8.6782480046,10.2835166981,7.54186326696,9.8766704166,3.29661892144,6.12751772744,0.0,1.46738383076,7.21330839455,10.802225535,10.0416043994,2.17967027935,7.8704263719,3.64085225892,7.67865647264,6.91928048541,4.5276521519,7.5689365467,5.55138989165,3.64085225892,1.46738383076,9.62001266382,7.76899809289,9.66083914996,6.3781665143,8.56176908154,6.8213530681,10.5047196934,0.0,4.73312652867,9.4274280875,8.52075223906,1.46738383076,5.63062971019
point48,3.4461900497,3.62096169693,7.1719173495,9.79655882069,8.17524513669,2.21896711005,8.61796327781,3.82377992556,7.78357451679,9.49271444868,0.791689066898,4.45930045858,8.21273954971,10.3821592634,4.09464145412,9.96853720399,10.49974625,7.29213754514,10.0730972054,8.76340825457,11.354893987,8.62812834932,9.94090817333,10.9751744576,8.98982873324,7.58912677529,7.79786899966,10.6219145006,8.99870042576,8.61796327781,5.14416876502,6.57375320843,6.25372837797,1.67509327382,8.69869772237,10.5976149715,7.65341118689,3.82377992556,9.43901842522,3.82377992556,10.2280009316,0.791689066898,4.42435779545,9.33343267898,8.66809075171,2.21896711005,0.0,7.88357805284,8.9109454773,9.98424754699,6.27567756601,9.82707271953,1.97250885949,10.5264503334,3.74730145845,12.7574004274,6.91773009794,10.6425120541,5.31287569642,5.48760532562
point49,3.76844901518,2.73617189361,6.69853799201,10.0022805851,7.7089528092,3.06808604817,10.189046183,3.43946356799,8.14335770192,7.95169851965,5.82209532443,6.42823955919,6.72045632828,13.0122683601,7.51451681645,9.5951138576,9.49035953487,6.49732814139,11.1718085422,9.40909388011,11.2040025125,7.81627969787,8.97523465645,12.0513449095,11.6925414037,8.23547337897,6.34335451977,11.0908335869,5.19084791643,9.7697816551,1.93126701686,6.20664517737,9.99433929272,3.69590475511,8.91235945258,11.2532743105,10.2284940476,6.44586903271,6.82279386982,4.89931099766,7.19594794008,3.06808604817,5.56772187982,8.80302033179,5.2586922789,4.46626819603,2.17549266504,9.85723613593,9.27053361431,8.90921806853,8.32359524739,8.57319272378,10.3178761012,10.3150929405,4.46626819603,9.30784287619,7.64193612825,10.5750191778,0.434774991459,3.3427396216
point50,4.57782155019,3.80023727256,7.28078004788,10.1532226695,7.18341703793,3.58728097131,9.51703942468,3.37384306292,8.36358724652,9.11130784418,4.8353278796,8.31301905217,6.25642572526,14.1497153697,8.95511806088,9.0556349307,9.77467341819,5.8239378357,10.2575528474,9.98693705891,10.7564979464,8.87760623043,8.85051816617,11.7463925519,10.4786685161,7.82588100701,8.65930380349,10.2997804029,7.79042018168,7.60279535072,2.10628130935,6.47358886832,6.83919118809,2.81979078693,9.42863654064,8.99149066765,11.9551776491,3.93782458277,7.56971133161,6.18240031289,10.4556457289,4.56007293461,5.34587180161,9.59208136439,6.31809807024,4.99340264218,1.07169403327,9.13015609846,8.75439984226,9.03001322378,6.58756901824,9.33209474745,0.0,10.4043645819,4.17631479311,10.2685536962,9.45270455844,9.86864355691,4.62594257725,7.06966994791
point51,3.81847225367,3.21577177089,6.59879692486,9.48988809048,7.58169771753,3.43721442003,10.0486094774,4.22029899543,9.77866033367,8.54144127178,4.44761886681,6.76278729853,6.26994202736,12.8650604748,6.86628983038,10.1497598192,10.3423413974,5.28102681418,10.9481992968,9.44450556951,10.8422010372,8.91422665125,9.28512937573,11.6819982185,9.2068092525,8.31782862884,8.15319733086,10.4521279623,3.230525831,11.7646559995,1.96040050118,6.70049520534,9.17612576509,3.35805861831,11.1860708961,10.1106790489,12.4910338338,2.98917534684,8.17933687334,5.88567441249,8.28074757549,5.01036809283,4.72505399524,10.0231721687,4.84602688451,5.61479816968,1.59655355274,7.89228172669,9.03294661327,9.57439673977,8.02210699458,8.54591432879,9.62229529947,11.1686470494,3.230525831,8.74184109478,6.41682116777,11.1216759667,2.2507493969,3.13876532995
point52,3.85891595648,4.3245226116,6.7083803919,10.2408986361,6.40109625108,3.59134431282,7.75025811516,3.16716521295,9.87259331761,9.87636959997,5.39719714915,5.19075706848,6.63165872264,13.7884124718,7.15213270476,8.98581063559,9.72652472075,6.82494601549,9.87542683963,9.15697042116,11.1418069966,8.15946772927,9.35123961967,11.9590456124,9.98525848081,7.18294053728,9.14450274965,10.6609407355,3.5159016438,11.4987794131,2.40555676334,7.04912974496,6.95201899101,0.0,8.89195681624,10.3636419967,13.1627374837,2.56376827845,6.92310162876,3.26256846033,8.3882369028,7.0949538601,3.85891595648,9.7170834598,5.7661604857,6.11188890996,0.0,10.366573571,8.41183719935,9.75858301065,6.62359621412,8.18711449151,1.15581398414,10.1909975068,8.7955656649,11.8294571596,10.4567240263,9.12241906544,6.18676794805,7.53308828945
point53,2.39670752138,2.399061691,6.34380042356,11.1056662935,8.18887562547,1.83276851894,9.31770654989,3.59726895055,6.42591578161,8.04933126416,2.711803236,6.86211659169,6.65500542572,12.2728921753,6.7401720248,9.49636447603,10.2040942425,4.53640109495,9.5099491463,9.9400448564,10.5102301038,8.69609817096,9.39660692168,12.7517783525,8.93019031054,7.93314769822,4.66339016545,10.3631601237,5.89489777611,5.89489777611,0.512985334814,5.70506279915,1.83276851894,3.31726064791,9.74491958955,10.2207048018,11.6430354235,2.9694728646,3.91571210015,3.74242666608,8.88919972574,3.69564868274,2.80289629479,9.64458096195,2.9694728646,2.711803236,1.18972969362,9.18577736498,8.41146861749,10.1536026961,5.64735480773,9.4219764352,2.39788508638,10.8463366018,2.711803236,7.58728997364,9.02548288838,9.76771437968,0.0,1.18972969362
point54,3.63927847695,3.40217642498,6.45778797767,9.99366021095,8.32625869068,2.04701481952,7.41449074952,2.86096279786,7.61880393326,9.5205224322,8.00041696877,5.21906781877,6.89596903516,14.2695942517,9.31997236895,9.86040417908,10.1777060552,8.44401682641,10.0945263957,11.4659489642,11.9806644232,8.9604190366,9.63780765277,11.2847720582,9.43915767698,8.02044664026,9.50194264703,10.1220255556,6.97568750045,11.0628219344,3.17871464118,7.38420526125,0.533563348215,3.0285691522,6.71502848247,10.6757012758,10.4821121498,2.56620629347,9.67619158409,3.1055942758,7.83497029725,7.71104743661,5.48719369028,8.31819028359,8.12821090237,3.65935375917,1.22804904788,9.72075214804,8.23063053906,10.5300551313,6.12475409731,8.50037185679,8.51984851388,10.7766797665,1.48026512205,4.97406577683,14.2997804029,10.2313291988,0.922197848396,1.6948801928
