,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36
points47,15.089699580585435,9.62359292336573,8.483446777672034,2.004100560599082,25.897670066967493,23.77409046687696,14.36302676261736,18.673675806190825,16.488566536929042,14.230514624786416,5.787883212653227,3.3930653121804557,21.91769149437937,2.915727822443289,5.195662946397525,23.186472110300542,4.207193964589612,4.8998564165933844,9.98075749280872,22.22015311740167,13.912485303571488,13.98875573071215,6.733140947588056,12.377713158938988,18.55113647740973,4.459602893774882,17.00741004810837,3.923597914952183,15.768590164688002,3.0928112821266254,13.931325363424019,11.991322540762926,5.460321419998397,21.805478846705594,7.17216166745942,14.212749412362811
points48,13.700866802131987,16.581761653715294,14.251319797833455,12.198547488665099,14.666477314721872,15.498550799679297,9.672531414477614,14.935132605004608,22.637853042122043,10.223816621032475,13.736920037311084,11.654601797553381,14.548762577325713,11.864148163004254,12.836413312383103,15.184368777617205,12.956451510742028,11.639304555858368,13.957184131039833,16.222457193692065,6.570245661441997,4.146895619750371,14.125527389617915,4.099989493487379,14.800692364774433,11.97626270259778,23.07838741037173,13.74204951570914,9.077243100433384,11.89221524141203,8.948313539858095,21.945185806803266,13.487897862939887,14.413092404675732,10.132753322312555,17.220002100257002
points49,12.538622511444524,10.202436005414029,10.271846839368951,16.563454017511045,15.89089316434251,17.466735673553043,11.852696942300126,19.49346351009344,21.186781237993976,11.509183502957036,6.865436414847844,17.08626446382894,21.304677684131068,16.446752162321904,13.088451005983783,22.101725333976958,12.62026896297326,11.82548464059401,8.111002650967002,20.360493634173064,12.418545925925295,11.691299825110347,7.348106165826112,8.6492281281506,19.373533813018117,12.11039510952281,21.645794528833246,12.082777525384747,20.499495313808602,16.437691100853026,10.404272207843325,10.14631875350321,6.548521272730365,21.190513628467528,17.116078111241244,13.04468668079426
points50,15.49588551091994,16.459006166859687,14.92188700028456,9.293027370958951,20.34079575691736,13.62500783004261,13.428632397652558,13.538858120187474,22.43764899275669,12.366172787435396,11.096738857184842,9.62852586976422,14.678764664350672,9.300970354849714,8.841523986163775,17.842175388204318,8.25663272208311,7.83501490665229,13.58693739600908,15.525171008185543,12.471201509168155,8.974418739638999,13.995111466710197,7.763561173462211,13.399973116821448,7.880525120105905,22.880732893786085,7.893861815544412,15.299304626901737,9.776185203108131,11.614541852868959,16.37744950858871,10.821630651680476,14.543508327583448,7.656400972158773,22.247828456348806
points51,14.459568854496707,10.78652897950784,10.681691950141229,15.173152011976374,16.861586918100155,16.579736871135996,13.374415303198793,17.66811705502854,20.500055708248315,12.883392281814363,6.383107523108537,15.744640355773475,20.686104066007328,15.189720855262074,11.728406135479034,22.587274176833482,11.526557325247811,10.628617029341354,9.464430037369596,19.93431810263156,14.14397871852377,12.79108332067046,7.968648890486236,9.513099299585077,17.54237672922523,10.837286886905046,20.96781422304435,10.847533473304122,20.77884700780701,15.252849394628603,13.106609748322434,10.171231003723188,6.061426781349245,20.569970903807413,15.744303797058079,14.211164231880183
points52,19.147620775167663,19.157120470589586,17.67361454922572,10.882175110133316,18.839147586217035,12.845381215056896,16.066645458519353,10.68344440522444,17.95776502560728,15.283584816949805,15.134950239942716,10.351623688760451,11.821373117124933,10.725109194340881,8.427565275878784,13.777005547273626,8.750029955450257,7.557542876851801,17.24779024772337,12.663799919440267,14.544749545001157,11.122695441719884,16.86159895370416,10.56255567417938,10.53546975812727,8.154010584557266,18.45789877682587,9.452623598136034,12.52543717675835,10.407548560622562,14.935710366950701,16.546164774999127,14.89974115524335,11.677020840589483,9.926985732024193,18.896694140302944
points53,10.192739407514711,12.39183748472352,8.327148482086667,10.704103647453497,19.060911945006847,20.53570059358206,6.957982005363673,19.505399121311434,24.45696098382262,7.229319709107851,9.126417042872012,11.665606818692233,18.986029704016147,10.111488129430446,10.699651585235197,19.825650758184125,10.80239287893842,10.422392931858175,9.058839364504083,22.38267917285371,7.0554477546991095,7.973878724113314,9.674135102321094,5.2057483970742515,19.385507418889247,10.528232075882821,24.8743296102109,9.203671978365445,14.672731708732949,10.688314028368513,5.854766424604179,14.469479295078624,8.831841280906962,18.864484691972553,13.123580210231644,13.02708253604743
points54,17.7186979496131,11.91350379851147,10.411253815323848,4.570574524925666,23.684391015775653,24.64559586971953,14.86840011248555,16.063727126967024,14.761474560439993,13.935459376932453,10.147177553386536,3.4681377854050517,19.492600767312545,3.3884392582822307,2.5609413041494298,18.798075812535114,1.8755414472224021,2.2577698059716327,13.834028816151624,20.215531938848162,14.685699574558377,17.436203371147304,9.165951470427112,15.081667771645051,15.932879543754566,1.8104520599276857,15.302312020401066,2.2404736998485055,17.07721383954446,3.465266996378897,14.615708253419802,10.6809540449146,9.862687307770612,19.372668323866534,8.53051714498735,13.45381573963126
points55,13.65500055182744,15.880845952174377,13.600870527145036,9.795724438471602,18.00649855882259,16.506883135216697,10.115338839834962,15.345039354479445,21.251856871174805,10.160052824474906,12.258485360116218,9.71195316301527,15.291055295663158,9.54947350278449,10.476042342141444,16.672673250032943,11.054248179631935,10.049920347543644,13.47970832855002,16.89882384145829,6.771792914583776,4.429334854986559,13.380871729504797,4.756806028834071,15.211903971158858,10.317065689771253,21.710041445209985,11.41808270747006,5.772041534310627,9.333299010588487,8.924023388369339,23.80185137009173,11.994855668159493,15.157748064788851,10.67952287342706,14.952699943478276
points56,7.010783552806002,11.656275772259809,9.535190918776062,11.278611575822659,16.0213464641478,19.330867855948128,5.9770664447503865,21.80473639569426,23.398830647967355,6.295828577532254,9.869521457063357,11.956773777901923,19.76501368432832,11.725205447694703,13.76443690818942,19.07758549688271,13.74388657531286,12.961435975914613,6.152616455573435,21.126501865746935,5.677280001175694,7.151039993198743,8.892671380871517,4.867122965532504,21.69216417784706,13.751339884072584,23.829674216471066,14.204274339007405,12.17462512363365,10.48486555253421,2.745498756781206,14.586264266824926,9.582287859730686,19.645948413422133,11.416317278607837,13.99512607563147
points57,11.585231389592215,9.356646835718275,8.228699937058638,12.828853533789859,18.23275499452304,18.525568079124444,11.263625010615767,18.387579353684078,21.24928796021623,10.878750320080878,4.124097302262063,14.08338355885405,22.200396157170843,13.44622859391928,11.528154239976868,24.86136519132307,11.23642019490832,10.701711139864551,8.056040756761975,22.48505043434747,11.57817573264812,10.793214156062387,6.449536350523511,7.964698817346703,18.264129293539465,10.732032289298889,21.7075052484883,10.683281982785095,19.03446198994726,13.386266342292082,10.6542709501089,12.20257538483286,3.780096648750224,22.089083443770132,15.320281844176456,12.40028532039204
points58,20.4050597754699,20.602226755998363,18.40688051071086,11.636451750102905,17.452535525496124,13.819776403696663,15.432363019609443,10.408033804888676,19.2302478462243,15.572875695671565,17.133731623329336,10.689120972081412,10.290958160626774,11.088388802795409,9.613387517650619,11.764880616654512,9.141837376207672,8.513609637035062,18.944352922152838,11.901316721072053,13.041524403417592,8.418738839146101,18.39688568294841,8.63462870273624,10.259182442720862,9.012583888592694,19.71417694687229,10.54272774380951,6.173506686900291,10.921407070601049,14.71402184141751,25.200475843681655,16.91827128685524,10.14173411134523,10.771326247906236,16.80196407925228
points59,19.45594918513129,17.817722250704318,18.599315035256634,8.57817317236057,21.050601648002846,12.098092846659709,17.704539102377105,10.716519103023895,17.57725825325787,17.42910205354321,12.54520414549723,9.146422907409818,13.23983976495324,8.462439290590732,9.44053173836146,16.384040375553955,8.002317193695365,8.125144829118797,16.597557514274683,11.701214576067327,16.222880732296705,11.86037949696432,15.43861689838667,11.325165941555866,10.568649742673069,7.770761285382209,18.082237633184185,7.495462766422467,13.515649234586718,9.402634034582038,15.958058120117581,17.783761508365302,12.28440734819873,13.10000289590698,7.534193102397053,20.847328407943852
points60,15.740045393152663,11.207374821532488,11.804356739643765,11.368804966314704,18.48352472658969,17.25519121624355,15.163509509191423,16.164368387112443,18.29302776979185,15.384224041209821,6.629240687135296,12.677249031808191,20.240414515337093,11.839788468915918,11.974095991942653,22.339497866874417,10.849936999418725,10.742690916706657,11.221187551370193,18.76692034471365,15.764282940333223,14.571806651274525,8.415757205522933,11.75238471730575,16.033841175408533,10.506498589389569,18.788892060133772,9.993342244092819,22.369765249127344,12.986855749935655,15.166093483566321,8.564700516238224,6.309991838091569,20.12286258877071,12.081301511130798,15.143772882632996
points61,15.47747569304567,17.69800406366947,19.593995525513645,15.942767081804016,10.905259898996565,9.635585996059392,13.93458042341718,15.55716288422025,16.756928462129178,14.64226757373648,17.903440041185323,16.264118223498524,13.366625251842981,15.228023279021333,19.433870461709244,10.990033747583059,18.72350722854981,18.019372760875065,13.375942540346724,10.666900696244614,13.013476847093568,13.877374066861222,15.311427815023297,12.41888712127174,15.424702754122077,18.336832320401193,17.27235447237736,18.07023322141089,15.680883243277153,15.872847572543083,10.354958988422107,9.896176072205984,17.695584727390283,13.227191979270346,11.111666715802174,17.870995156049972
points62,12.51056487452651,14.99329010037312,11.649276890360872,9.234793213845013,20.866890884231633,18.332319509350732,9.132059460314139,16.300098285834682,24.879619978109144,9.582343119772606,9.805787105866974,9.638817770764568,16.231006055021922,8.638744392736871,8.048690498892459,19.1417453284906,7.851162967735328,7.598939498843657,11.896022932011547,18.92817940444716,9.54374340345742,8.623567491411661,12.437928823164802,5.400030002999618,16.170003143367033,7.667850194007698,25.291606181094952,7.1075051095247055,13.075478083593108,8.566538315274425,8.08272278321434,17.71360043062536,9.517923788012821,16.100690971128845,9.888956193277268,17.48502817678349
points63,18.819225861810008,13.004452129320327,14.523922462105945,12.345264757665474,16.01456048537116,15.070218736909059,16.768960330638237,14.651549073598613,14.867902842711425,16.92683493861225,11.038147664013735,12.271108763671592,18.337250701303873,10.603773192231985,12.292514097769281,17.90115772688037,10.437276599311092,10.924143887086066,13.84382035741867,15.938992581592524,17.957164001269696,19.9980939681644,10.32497936442608,16.349940504330224,14.516206101391285,10.413106316285363,15.407384973471121,8.68636167710489,25.18076900168071,12.568670697315198,17.274200364730973,4.818253525186963,10.76246055441722,18.213640429867567,10.594052891931886,16.216657100939557
points64,17.08779862597839,16.269891075038142,15.385314259281175,8.261661233750145,20.662257497334657,15.839895649897935,14.156278726753326,14.52937657117661,20.264535758557003,14.61082351829186,12.53617605366099,8.441414279267784,14.879043749664694,7.516965489856046,8.380254029890093,16.393128737498188,7.774431524092672,7.498402292307825,14.51500392926967,15.04327832911576,12.96780001129756,10.64053619136089,13.794194832615501,9.525318317322274,14.393644687017593,7.099890986081456,20.73529354251827,6.859236616984603,15.227977164312513,8.730082210934777,12.566605607061009,15.266487101942976,12.275290055255201,14.744424961678149,5.184964605782272,24.44471852065598
points65,16.809726212314814,16.74079661367609,12.895529527567804,7.786406419210187,21.266315775595736,20.135243400143246,10.474936761337432,12.977053514129642,20.66891487078172,10.132754301274893,14.504828430837211,6.365321186628343,14.380339338296453,5.8659334656684425,3.4943409314171094,14.411333949552306,3.930396524771439,3.1934370040804785,16.938456421107762,17.632269398113632,10.536296264255647,12.435759757623858,14.29448677065378,9.407709247492042,12.836380117127757,3.1973919022418147,21.134523019631626,3.8273118693168695,15.337664569155638,6.260536027933346,11.1792509879393,14.216545574574864,14.2633934941949,14.244133023639868,10.375382195574604,14.262506825229307
points66,17.494280964823542,18.967572698876044,15.4296213287939,9.66395409665831,17.62173906483933,16.694765559371152,11.853685432594434,12.758503785654405,21.059220985251685,11.768215731810406,16.35000754983994,9.003719681321067,12.022110424636699,9.319828422766614,9.86204544850604,12.553836707651557,9.902410881625269,9.265088104229088,17.31691972567694,14.997205829031403,8.992070036362161,5.861827982657694,16.660222638752153,6.4461431773549736,12.61713467889986,9.477783978686512,21.519858713992114,11.2278243927428,4.768533292884098,9.086202778200908,10.936048723649552,25.60492101231676,16.126803710482505,11.878397155541492,9.580248962745403,16.03391015322796
points67,15.852465699143208,11.640289376141883,11.75761086848435,9.223381534700309,21.424904441636635,18.61202187201521,14.276557732379116,18.340960678537677,20.66688541216659,13.940499996044593,7.163301306580547,8.784336600709869,19.78194380217945,8.236227065591958,7.095470671822695,21.801871943509582,5.791292412746035,6.032255162506009,10.759707626902555,18.815528821343264,14.23503189381754,11.939041586473484,8.875687369345092,9.820963191495707,18.217362217078726,5.833021534837016,21.132519405505064,5.642948298421261,18.81618990201336,8.728246242444428,12.812693428660952,12.77713111368576,6.849329187047163,19.662932424948554,8.040120251720195,20.791588179463794
