,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51
points33,18.095720996734954,18.73161195955146,17.332120882034257,14.484106596375709,21.456121668791802,10.89387911475939,14.792671034767976,19.896178301310318,12.478116728933594,15.386876435334559,14.058375942352463,12.66993706534191,11.743770073771284,18.035200129448167,13.806632559889017,16.482074300440548,13.01890052039448,10.241201688297279,10.42266980189305,9.231620996834188,10.203765080301778,9.205330111404201,8.731468359996015,11.841677722016549,9.993501409782006,9.57442876486663,12.296670285643806,10.65698763114578,17.19946481024313,8.828289062481446,10.508928764151019,18.640786736356787,8.396508110249576,17.3743943911823,21.91170499775269,19.995470705397327,8.396508110249576,17.19946481024313,7.7656582902144615,10.508928764151019,17.19946481024313,21.91170499775269,12.563798336711029,10.508928764151019,18.27985894831827,18.332092058214286,15.559827999698157,18.07183951054195,8.396508110249576,20.370463359400148,9.923364103985834
points34,14.036595550843632,10.358388090764441,13.919218611060938,14.442075609911454,17.55356601222201,8.14988315674231,14.712368816678637,20.228724341795306,13.995833999761643,21.72801793957745,14.596105071667802,6.207826130640176,9.724041879889036,24.013451072486394,13.77438788687011,23.076790673478857,16.56779106758323,11.90913441379355,14.788432848273434,10.172830730061817,7.58405047577821,10.797208217368606,10.11930209834083,9.511827940392514,9.460251258723403,11.120281894304146,12.80796787937657,17.58172929514012,9.121446475953368,10.831268956826266,17.455713971021858,16.396720887812272,11.776364145130753,8.300496245099083,18.058847105052433,15.463079896149763,11.776364145130753,9.121446475953368,7.721616278187214,17.455713971021858,9.121446475953368,18.058847105052433,17.06716115353559,17.455713971021858,16.680985277841415,17.385123900042114,12.296356191719447,11.10881462215685,11.776364145130753,15.876866766714114,12.155887424413919
points35,17.365400140528674,15.434334976760972,14.231797742184352,14.428711480811794,19.324730856953177,4.459374759348931,13.64230483696451,25.147003166900063,19.214316409051314,14.812269750168575,13.990120608698696,10.34616909796083,4.150759752589869,19.220530245025504,13.494891061666081,18.85352703724463,16.242757112428105,2.6285306110046918,12.348632990481386,1.9022158033540528,3.4116430014396544,2.194585792474634,1.8167446046766274,3.7589730981218734,5.7556262646057155,2.425922611759787,12.217045384019439,14.15631009877048,14.958506206310847,1.9841013315931877,14.019390631423624,25.217794397316283,10.543245074566713,16.414220436794096,19.80745674750755,20.26447453051572,10.543245074566713,14.958506206310847,1.3680764374774128,14.019390631423624,14.958506206310847,19.80745674750755,14.946437925679222,14.019390631423624,25.32141223055955,25.70633936095533,13.496182616109007,14.553171144724365,10.543245074566713,17.389916209959118,10.058858123074105
points36,8.70848689577333,11.44427715157856,9.538025381071911,8.184256850682218,24.728895968108585,11.441604399425826,8.079655054777776,17.78697649054596,16.55138678634217,16.53560770334358,8.765876992799736,6.846743901032595,13.435844020444351,22.427210723438346,7.086664195207817,22.42476202154014,21.12355446331656,13.368385209101524,8.04350213951848,13.53963471580841,12.40469476961618,12.710364877846258,12.895229848950128,12.145387793734342,13.287170914785461,13.370466297736295,7.69570213595854,18.987198344005655,6.933022074630018,12.826718406649094,18.865657052095887,14.725998418046437,4.849090016844747,13.272656703929158,25.142801591832402,13.548498750054598,4.849090016844747,6.9330220746300135,12.232105941092197,18.865657052095887,6.9330220746300135,25.142801591832402,22.182301449472643,18.865657052095887,14.759421182905898,13.997721436219397,7.304587524998153,9.695575480256407,4.849090016844747,21.735121858412036,4.9933279247403535
points37,16.005623085195346,16.66335403141335,15.446491733192241,14.245329247695311,18.785653927676716,8.631154629211323,14.429292038251479,19.378688476650908,15.478302549678894,14.344059330424937,13.419478055486282,12.704259486690685,8.627462289644724,17.10111648869796,11.703257732744044,16.447047567486212,14.97966321751107,9.81758170872589,12.668730491721139,8.565592225963954,7.8938523628406125,8.65416149474699,8.558732633202288,8.100406620462842,6.119976050079784,9.104539745153945,11.480131278861206,14.589846219650433,14.47495434070801,8.561830176634018,14.454306828634632,19.060862941098403,11.227760285175348,15.446566756512103,19.275244785779613,21.600446021637904,11.227760285175352,14.47495434070801,8.435384025644575,14.454306828634632,14.47495434070801,19.275244785779613,15.496639325259746,14.454306828634632,18.83344969491157,19.002195666554393,12.071852382260575,14.117238232541212,11.227760285175352,17.12268415404516,8.718382638091624
points38,16.80488288324312,15.684911526959697,16.764198961338778,16.75594648558319,14.785957628489209,9.561434552117948,16.464477494935526,16.14901586752781,13.03895107828195,19.043367214708127,16.47007309919143,14.964911003340166,9.01962244010441,16.00978336115511,13.664267211990369,14.140006459521954,13.609451487247297,12.30892402292624,17.540542129191728,10.944756781105964,8.797374800581384,10.899897302656756,10.84042530130675,9.473085097511994,4.19548196944045,12.38585901635523,14.596333885908242,14.346928002605459,12.758176603104838,10.893275179808777,14.210615329582508,16.23512142890889,15.93564526177878,7.862392588719164,15.326483304624045,23.463740887897885,15.93564526177878,12.758176603104838,11.21208966909194,14.210615329582508,12.758176603104838,15.326483304624045,15.483654100020972,14.210615329582508,16.57784492174417,16.608475120289633,14.902762262985314,14.361499415585929,15.93564526177878,12.654607767703222,12.174428698511129
points39,11.96148473665745,7.861056742110983,9.98149357131444,15.011895188253131,16.42791066747626,11.285775752383463,15.079339317914101,17.323594284465518,17.780050838699058,19.537563899355547,14.99180046292589,5.135910478434205,12.599134427202529,25.25298659757947,12.419146795257156,24.17070251955351,20.66241612902673,14.232979919955838,15.428949938364356,12.938658561394249,11.436143503169383,12.824575861029134,12.58038240551069,11.68642485835383,10.347595372347104,14.26662541360766,13.246435945013303,20.860717382705058,5.045525993143569,13.434619996378885,20.745140067397365,13.743858081861879,12.892861507871277,9.15564498938686,16.947526611220972,16.369020961374463,12.892861507871277,5.045525993143571,11.55189811787688,20.745140067397365,5.045525993143571,16.947526611220972,22.57883617971882,20.745140067397365,14.644708295527039,14.602374429021943,10.83667110583189,7.811698748340546,12.892861507871277,14.064023065924745,8.778323577271726
points40,14.57491915654577,7.592427745306753,10.95530370056608,15.926727346301378,16.7258138072364,11.831289441515338,15.48618119484472,19.317798547846735,17.510330519445596,19.869096394598525,15.265558589802934,3.7993593540521013,13.734999428601045,26.543999478643986,14.153852805365094,25.53468027735291,19.649804196991475,13.337378315481129,13.257773948051732,12.28694890532623,12.637592587690387,12.16574390650942,11.929343128316455,13.523614797000345,14.202163454831704,13.834937009455453,13.827875309949766,20.678075616671222,7.05277964902621,12.704050679472717,20.561916897493756,14.17424232142432,11.589346879800042,9.56922978998438,17.241636052390064,12.668913967588443,11.589346879800042,7.05277964902621,11.53172953532546,20.561916897493756,7.05277964902621,17.241636052390064,18.805192953086024,20.561916897493756,15.306435510320412,15.258071316636364,11.839573688910345,7.995350243841769,11.589346879800042,16.385806831777085,10.918580927784248
points41,18.0712277008429,20.72368181035579,19.595173468174064,14.21825096534186,19.63600952289473,12.369214429905446,14.166860701915795,17.700091942980105,10.346411454443931,14.341039920662071,13.689635832557418,16.078238926327188,11.559741781864377,14.701278272984474,13.340180049066687,13.003832544144549,10.665675818049815,9.416231027865505,11.81268665811926,8.596188277865302,11.015547971998782,8.424535964209168,8.47810814417749,11.65735472540238,11.16403639252682,9.170926235271533,11.277361043004476,8.561824767591647,18.903397058437672,8.128332369033771,8.407096364799454,19.04842282094405,10.17420891088382,16.72177305723062,20.11477138192746,17.943930833006547,10.17420891088382,18.903397058437672,8.425985519799337,8.407096364799454,18.903397058437672,20.11477138192746,10.003373115936553,8.407096364799454,19.0640843229466,18.971412424633375,15.932124148515395,20.178585418479912,10.17420891088382,18.604674224565688,11.688659273172293
points42,18.91104229575466,14.388363086978632,13.323657770625363,16.138231380284658,16.341536684215658,5.2620403349177085,14.960641351027256,24.78215833205936,20.855540782905276,13.96653378723507,14.481653833851121,10.241359645374951,3.9901060856616266,19.5614084965139,15.531696983009304,18.960487227188995,17.187082236531598,1.3629032570061506,12.575215641368718,0.9967089965726462,4.9231541864174355,0.6433227062812605,0.7211878716335264,4.855323597175466,8.250920905725735,1.7258998410126711,13.32497199877995,13.448644210451114,15.531653330271036,0.9127575182657256,13.309472028980283,26.077031202749836,12.028066122430493,16.503202001847406,16.86225257225388,17.105740337691184,12.028066122430493,15.531653330271036,2.9397033579039755,13.309472028980283,15.531653330271036,16.86225257225388,13.785516783788532,13.309472028980283,26.879492397127724,26.61738615823997,15.307705617114241,15.264749342456955,12.028066122430493,17.005061176284592,13.452843694908614
points43,18.273515592211396,13.249026534996792,12.643193562774346,15.958580300125337,17.157377641830426,5.858855925979004,15.124139536173125,23.946851285279518,20.490361309184436,16.931416722456166,15.062861742694873,9.901566929191558,5.299147603792682,19.41427342968209,14.51638101802341,19.307252643551692,17.89465977705521,4.104007793355341,14.440437210439727,2.924905393442495,4.496339024093748,3.2596427712110154,2.628328040843496,5.550906156456854,6.0168846533485665,3.7834719970294617,13.1969368509548,15.425426204917711,13.75802877820544,3.088677092641864,15.292546717205994,23.569193900829852,13.073779683066425,13.78322838992568,17.667704063366514,20.766527984891546,13.073779683066425,13.75802877820544,2.354355387457458,15.292546717205994,13.75802877820544,17.667704063366514,15.742238691657366,15.292546717205994,24.251674821345308,24.677392843172463,14.407117640057557,13.277038768652984,13.073779683066425,15.360617853321752,12.370638107276115
points44,19.26936444709137,19.745545799705795,19.3762722214263,17.019852832496788,16.877118219871278,8.210494754205673,15.90765810023814,19.940408322265377,11.58942194689905,12.471051025077726,15.492681747420312,15.162915945715278,8.054813128115027,15.245686430489629,15.076882996821324,13.937938366197905,10.893299260993995,8.727843199888348,12.398033142089247,7.890568788830314,7.729972242532327,7.85691638235002,7.706329199250914,8.088043349830274,6.559497712404552,9.060041955063385,13.67236849911492,9.420249449582743,17.94453888427877,7.421674451122874,9.268253671659734,19.477630257040317,11.940958458241958,17.497154807410915,17.39101365305011,20.89691229420911,11.940958458241958,17.94453888427877,7.865561238202774,9.268253671659734,17.94453888427877,17.39101365305011,11.058655879978401,9.268253671659734,19.634198329088957,19.681348971518037,17.328024129493933,19.31541496165449,11.940958458241958,17.682614706143433,11.742751693174752
points45,19.248257329782227,21.4979361662231,20.175912127637016,16.447665817315666,17.232404210018554,9.869939653736333,15.629266724541843,18.216737557116808,10.614262373675034,11.209237783999248,14.945166106051731,17.199247164093972,9.185634379408643,13.625361843268577,14.658866539544343,11.859820710455299,10.06179742502235,9.478841320955091,12.000992645339313,8.78643013717382,9.39726149058707,8.400062805764057,8.58386779898607,9.365657226826055,8.114511928028174,9.719573282526664,13.276035172378778,7.848736636388513,19.36984536906099,8.177296828971217,7.691738258836593,18.969700154634502,11.697029859972544,18.772205852789856,17.741775192863212,19.603059517383844,11.697029859972544,19.36984536906099,9.572733131008633,7.691738258836593,19.36984536906099,17.741775192863212,10.037066221130685,7.691738258836593,19.08866502955013,18.78000664464973,17.45672068839258,20.895615835801703,11.697029859972544,18.08458684923316,12.058283407718541
points46,14.598556314256397,10.839816789256817,10.257510712231262,14.779317490141604,19.12128509502289,15.264637264248911,14.596255547779805,16.409737285617105,18.00520301178544,20.77884411668431,15.107308932752062,7.274011546154917,16.19649656114842,23.811103947709473,13.335578067833382,21.98872665114337,20.37540098927518,13.221834703533816,13.486892878962717,12.463928965091316,15.871429431724755,11.719665531806244,11.962752229991022,15.919869519435586,15.356335021789993,13.163289088917443,13.457017701530326,18.242683423963587,8.991293636227068,12.423109334971297,18.118772116339375,15.137917320391056,11.079499128205994,9.925217599819822,19.606601800501227,14.982209762771374,11.079499128205994,8.991293636227068,12.151353457466971,18.118772116339375,8.991293636227068,19.606601800501227,19.66871910278741,18.118772116339375,15.754474192182887,15.080008473348265,12.370990880063593,10.444206428466632,11.079499128205994,16.62777482786244,9.916735652030413
points47,15.089699580585435,9.62359292336573,8.483446777672034,14.36302676261736,16.488566536929042,2.004100560599082,14.230514624786416,25.897670066967493,23.77409046687696,15.768590164688002,13.912485303571488,5.787883212653227,3.3930653121804557,22.910718376182857,13.931325363424019,23.50535101002744,22.22015311740167,5.195662946397525,13.98875573071215,4.207193964589612,2.915727822443289,4.8998564165933844,4.459602893774882,3.0928112821266254,7.17216166745942,5.124375088745251,12.902896142651013,18.673675806190825,9.98075749280872,5.136932670100441,18.55113647740973,22.422647096122592,12.377713158938988,11.991322540762926,17.00741004810837,14.212749412362811,12.377713158938988,9.98075749280872,3.923597914952183,18.55113647740973,9.98075749280872,17.00741004810837,19.950327048386992,18.55113647740973,22.604253199216803,23.38725908913622,11.47790627876888,10.010831317918237,12.377713158938988,15.366021594034637,12.37227978056186
