,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27
points63,25.18076900168071,12.345264757665474,3.7570128308350523,18.819225861810008,16.01456048537116,14.523922462105945,12.271108763671592,11.170568044495305,13.004452129320327,27.424216859284478,16.768960330638237,15.070218736909059,12.292514097769281,11.170568044495305,27.424216859284478,11.038147664013735,16.92683493861225,20.254430790652588,15.938992581592524,17.957164001269696,17.274200364730973,17.41896164619028,10.437276599311092,10.924143887086066,10.603773192231985,12.568670697315198,10.413106316285363
points64,15.227977164312513,8.261661233750145,15.4625299326825,17.08779862597839,20.662257497334657,15.385314259281175,8.441414279267784,14.65444624024369,16.269891075038142,18.146527372118666,14.156278726753326,15.839895649897935,8.380254029890093,14.654446240243693,18.146527372118666,12.53617605366099,14.61082351829186,17.137190552917524,15.04327832911576,12.96780001129756,12.566605607061009,9.592677381272837,7.774431524092672,7.498402292307825,7.516965489856046,8.730082210934777,7.099890986081456
points65,15.337664569155638,7.786406419210187,14.248141161870299,16.809726212314814,21.266315775595736,12.895529527567804,6.365321186628343,16.789921319227147,16.74079661367609,18.24877463091964,10.474936761337432,20.135243400143246,3.4943409314171094,16.789921319227144,18.248774630919645,14.504828430837211,10.132754301274893,14.942178824945195,17.632269398113632,10.536296264255647,11.1792509879393,12.68776015917798,3.930396524771439,3.1934370040804785,5.8659334656684425,6.260536027933346,3.1973919022418147
points66,4.768533292884098,9.66395409665831,23.87547292413248,17.494280964823542,17.62173906483933,15.4296213287939,9.003719681321067,22.05870797607914,18.967572698876044,8.396552286413245,11.853685432594434,16.694765559371152,9.86204544850604,22.05870797607914,8.396552286413245,16.35000754983994,11.768215731810406,12.118520078376266,14.997205829031403,8.992070036362161,10.936048723649552,9.649172103396596,9.902410881625269,9.265088104229088,9.319828422766614,9.086202778200908,9.477783978686512
points67,18.81618990201336,9.223381534700309,10.579943305918501,15.852465699143208,21.424904441636635,11.75761086848435,8.784336600709869,11.801555778256427,11.640289376141883,21.491350024722696,14.276557732379116,18.61202187201521,7.095470671822695,11.801555778256427,21.491350024722696,7.163301306580547,13.940499996044593,22.400513160224648,18.815528821343264,14.23503189381754,12.812693428660952,8.284793036429427,5.791292412746035,6.032255162506009,8.236227065591958,8.728246242444428,5.833021534837016
points68,15.583023093885501,5.140987493469568,13.988614789863181,17.896776263928245,23.430195944833113,12.887398420733975,3.470867345933847,16.42100982973894,15.788851887240298,18.47749037647819,12.708330722483787,21.522319828869502,1.5585178576014105,16.421009829738942,18.47749037647819,13.485757479073808,11.989371275708587,15.79876837440859,17.640724491723013,12.499298006013966,12.540914170138668,12.23824688586392,1.3949559114778527,1.4695569624344564,3.2941894595089427,3.667006349964274,1.3316302040840091
points69,12.520290063475084,10.424502621885296,16.069536391389658,18.798009221638328,18.6933956830455,18.91362881717069,11.15993223336333,17.461416952777004,20.79300784426182,15.622503906094225,15.429248760532047,11.157433007939597,11.130863206697313,17.461416952777004,15.622503906094225,15.583002292921543,15.547524532709764,15.169884386764119,11.374376852358408,14.036329087185342,14.343519454062834,11.898889902139885,10.357788224693783,9.99520565961251,10.619143427007144,11.292363021607128,9.931088696220574
points70,18.11202475151124,7.535584993257385,12.193473626006043,15.42526413097894,21.983437209389358,13.786996925042391,8.691425781965084,13.043550331845235,13.715067405965721,20.83494871333251,11.469727021137158,16.01312153404521,8.840981853048014,13.043550331845235,20.83494871333251,8.91499305645149,11.6338177725428,19.96691015292168,16.705281172598966,11.762797075805805,11.548900002930582,8.660228317418698,7.597100109414069,8.340725591773179,6.631164737146215,8.22144591025278,7.740196375596219
points71,9.789087317780819,11.59684127116158,18.24848971366138,18.212904776074307,17.97618789922109,18.656579323628247,10.488635064783358,17.854445874402774,20.640448118434247,13.076559871988264,15.583151461235104,11.529156866309762,8.828294466186685,17.854445874402774,13.076559871988264,16.39101594965796,14.951399232198417,14.076274440257118,11.641668572238878,13.803383559787338,13.457593091001575,10.301572037078026,8.487798649706866,7.788673117165071,11.156015567333222,10.50346854106435,8.506844583583808
points72,23.44083918214781,11.95989200265653,4.5407408748376765,14.853666793556942,16.400126572560776,12.771097100681523,13.074007573724774,7.983246469080927,8.587780737137061,25.802307262574253,16.599112399219134,15.034109727211236,14.572803014221893,7.983246469080927,25.802307262574253,6.594783562106224,16.343015364303113,24.749708622613767,17.761659878261934,17.06468110637543,15.051946947825316,13.45136624820041,12.9710962860121,13.062495385959371,11.936039016885456,12.978521214789792,12.603939203418
points73,23.44371121642631,11.365319949191674,4.53793371627129,15.037630627617265,16.695345951762107,11.484792828338763,12.479889017473138,8.170946505277639,6.469445726745772,25.8049844854749,17.58885056512603,16.98321414598021,14.702980658794973,8.170946505277639,25.8049844854749,5.581798521215485,17.250873473937045,25.053695278094064,19.099217391042355,17.229187762516727,15.795073918983451,15.04247338929557,12.666300741408465,13.0895631713243,11.310581031504993,12.571348490840206,12.69488550101795
points74,13.075995779571308,6.736473102360825,16.882192446265396,19.391475362796722,20.101179288707215,15.525103341663929,6.693872842871654,17.207791142340014,15.82501757989875,16.140515853337682,16.32545619145373,16.833959118700275,9.297555623878015,17.207791142340014,16.140515853337682,13.783059803969278,16.59827696278713,15.0718886490425,14.897919302199691,13.869527490941296,14.139621122619891,12.541374181339018,8.30550861608985,8.35156024484402,6.2388695627568085,7.678254031771478,7.83038359809321
points75,16.230206952563638,11.35050403846023,13.848516089056634,15.608483831428252,17.21084501817781,12.425517718670813,10.700540922462643,14.372225962004128,17.78777632071097,19.0807754627168,9.937273952307066,17.95376866667912,8.665064398994504,14.372225962004132,19.0807754627168,14.852980499586149,9.777150963100926,14.845380509361473,18.121008990761247,11.350378696804784,10.340473979162363,9.073505958834359,8.82980632620509,8.427137708926654,9.825315887881773,9.891377762405089,8.62461947147453
points76,13.001398224582747,9.06017024997989,16.4205267028881,14.708750674467908,18.85356133746632,13.513647049598154,9.62353264380011,14.521238444792115,14.852979777587407,16.07097828408127,12.667987377408412,15.227818295730044,10.822728118614506,14.521238444792115,16.07097828408127,11.063967637122392,12.421447889779756,18.227454649479643,16.989522768758892,11.128652633194251,10.308490567416769,7.601548717101292,10.437598639823632,9.933949278428885,9.064187505557262,9.639599596983969,9.757799434093927
points77,22.569415801368073,13.486699604072188,5.830252158181065,15.154047391128065,17.39950875759271,10.769243808467738,14.233565395723,8.946474575277374,10.484915615551767,24.98999292195116,15.527283034766603,17.53232937809438,12.475711455960976,8.946474575277374,24.98999292195116,6.530555934718543,15.396686052402076,24.51892331080707,19.84327771010513,16.42588783351501,14.02213773074304,11.133090482936602,11.197000290483514,11.072077794829454,13.319155490625727,13.815242282270216,10.965280948772982
points78,12.291892357409365,9.179203392146508,16.405892599943826,10.980970680367324,14.804035369422868,15.590189010549844,9.991816060932218,10.981418132588542,14.257395752427048,15.409598519235553,11.54497453606052,11.991914057623271,15.901880980033553,10.981418132588542,15.409598519235553,13.463594512345177,10.805150200991397,16.072490698836603,14.830240272234146,11.011886236909008,7.984568360574787,7.921041439203551,15.893773581627988,15.279468674877743,9.676794898656118,9.25110395545151,15.345616188997584
points79,16.07350399889465,6.774487828120092,12.688067263560947,18.628235852328967,24.397757819252192,12.812371212984857,5.957137466202345,16.017970601934643,14.650474781688544,18.934701740929103,14.497884916729989,21.2459643155997,2.0364562354067166,16.017970601934643,18.934701740929103,10.26386097351593,13.825422332724543,19.639601349460108,17.718741184620253,14.23680961624217,14.448577651638985,11.763866959675621,1.7416039090149646,1.4623136495666293,6.119080950258296,6.226343875792286,1.341048814543572
points80,6.896686980312968,9.27284328326679,22.5968821788095,16.899621904879368,18.8421343229561,15.465796894952872,9.654017132095571,20.105499706739398,17.058458326342638,10.380352351315734,12.3335867291594,16.05955630367525,10.500022232106627,20.105499706739398,10.380352351315734,13.3736072808829,12.431541877623696,15.118064663280718,14.959588834875817,9.690705273701509,11.721832492508256,9.816186802438581,10.238366951220113,9.72481608614028,8.902220758997782,9.082479921369506,9.676466447332997
points81,18.302282995578675,13.485092945424224,9.768603661505187,12.060611715582729,16.942870679147408,8.463830002094916,14.277700773764955,9.937182056260747,11.266530253886687,21.012301655067283,10.819988198345921,18.18126898704737,11.642786386589252,9.937182056260742,21.012301655067287,7.224280385628398,10.336505751949227,22.65217257096504,22.24055153021414,11.600381004794237,10.132469285513878,7.843117981378763,11.773796164562409,10.800700586438488,14.053969027103674,13.352785371943204,11.152678972427061
points82,13.532549778082931,5.023499872044627,15.324109144531981,18.490762482505705,22.84426157346064,13.997671685895696,3.2057637467779285,18.091388632927913,17.91203153678844,16.566101588629706,13.082114808129765,20.412033308997508,1.5882949959309582,18.091388632927913,16.566101588629706,14.771971349276733,12.102585954895627,14.7188885934549,16.48621200273659,12.5146122637723,13.077315087544799,12.632336002403267,1.7027809074784477,1.3637879072595402,3.211529376012321,3.263593539811587,1.2900066782952417
points83,20.099659917834916,15.378586271026277,7.437137002443199,12.116665661007636,12.383337810999821,10.233139658337274,15.976685176766946,9.068494407613775,11.514360790684298,22.68776169166548,11.698814424389461,16.469784742296866,16.079739182028135,9.068494407613775,22.68776169166548,9.253065636095645,10.107652826391629,21.267444287359385,20.400743116275127,11.764177075171249,11.145894846262575,11.563722169945624,16.07374989868384,14.634114425616083,16.24392034073022,15.842806059982792,15.444696794852666
points84,19.8621773592383,13.760394858206798,7.5470235910645265,15.487867413074458,18.182655444073635,7.970772061368496,14.251093018861702,11.871446868704647,11.093842516969326,22.46638768191228,13.098805021583502,20.511870372065825,10.602332754332595,11.871446868704643,22.46638768191228,6.661438737298242,13.509719808304322,22.911024740911213,22.753255535817363,12.594296072734748,13.073147081327276,11.550254864779394,9.99619235354605,9.559658908835065,13.827875783425425,14.825690762184182,9.44669076551361
points85,14.322529455172496,3.0016228938433716,14.038022039284485,18.950264992295264,26.26602561780967,13.766558753333129,2.8442931088487104,16.216023731387352,14.80308377842423,17.30249658864274,16.149877464724305,19.538373003095185,1.9779707494917376,16.216023731387352,17.30249658864274,9.715823627779653,15.64591735456749,19.65425948027735,16.726533710357728,15.288087865968114,15.96303767306011,13.785486471567902,1.3069173283577589,1.7128175615794152,2.672798850200684,3.3843291476604898,1.3542639081512815
points86,14.808506906596877,6.862250888357944,13.842019055218957,17.63603149456238,24.864659930146956,13.431138814656922,5.810358153540487,15.974623702896537,14.078262465889418,17.755509970792595,14.535721530198456,19.738025713806763,1.88892359065412,15.974623702896537,17.755509970792595,9.077580185939002,13.876047984772766,20.507508889714966,17.075318572974712,13.521377828826337,13.46565139936531,9.771273308744368,1.3748848464136616,1.183515009345739,5.9419678017321615,6.133757210178361,1.100574387625623
points87,19.28138718694374,14.83737828111067,9.533543271195763,10.597367732243377,16.288350905367356,9.337973551842076,16.646495855734077,8.80735860652583,10.225245313418643,21.92499276842524,9.854942258900792,17.225837107449014,14.390716566248264,8.807358606525833,21.92499276842524,6.057018502671868,9.582485438454606,23.74006985850874,21.331577427155814,10.347945469158143,9.37165199608853,8.314652427570978,14.385048415223695,13.380607338080017,15.245734000320722,15.0763962590615,13.664938390675923
points88,19.341711756844024,15.143741652474043,7.866950828192432,12.915800425342502,14.799011381118603,9.069973053319808,15.691739682449176,8.647864759739406,9.328165624923937,21.981225495596366,14.073091723760985,17.812748971613146,14.809321316448456,8.647864759739402,21.981225495596366,6.521993657211715,13.674742743198793,23.822965638301145,21.610256498612586,13.65838364868688,12.47430121619142,11.093678214109683,14.440102477295719,13.255352306778795,16.249297428156055,15.84654295340548,13.790998338001476
points89,11.013281941141328,9.91605861918312,17.020571334468286,17.88306387318555,18.63708946707361,18.68743970390919,10.283622565016493,16.834605524130172,19.479737946593172,14.217716823021211,16.496084370391145,11.463752319342698,11.010639006831521,16.834605524130172,14.217716823021211,14.526337375523841,16.07023227861297,16.161478782740627,11.609578549388486,14.787049178282034,14.517756982063863,11.975048271490307,10.142570157794342,9.986160593510647,10.046268075177382,10.044742674539311,9.954704943917141
