,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45
points38,16.764198961338778,16.80488288324312,19.043367214708127,13.03895107828195,9.561434552117948,13.609451487247297,15.483654100020972,15.684911526959697,16.277554356260914,16.75594648558319,15.16093582084692,16.277554356260914,7.862392588719164,16.464477494935526,16.14901586752781,14.785957628489209,11.604303345629939,9.01962244010441,13.989697675160162,13.987989746803288,16.47007309919143,15.16093582084692,12.30892402292624,16.277554356260914,17.540542129191728,8.797374800581384,10.944756781105964,11.21208966909194,9.473085097511994,13.664267211990369,16.854075387523434,15.93564526177878,12.85120281118227,14.596333885908242,15.326483304624045,10.899897302656756,15.93564526177878,15.326483304624045,4.19548196944045,15.16093582084692,16.277554356260914,15.16093582084692,14.346928002605459,16.277554356260914,16.854075387523434
points39,9.98149357131444,11.96148473665745,19.537563899355547,17.780050838699058,11.285775752383463,20.66241612902673,22.57883617971882,7.861056742110983,23.35287639914398,15.011895188253131,7.24516815645387,23.35287639914398,9.15564498938686,15.079339317914101,17.323594284465518,16.42791066747626,8.998649968856386,12.599134427202529,17.187231858368957,19.70907820558154,14.99180046292589,7.24516815645387,14.232979919955838,23.35287639914398,15.428949938364356,11.436143503169383,12.938658561394249,11.55189811787688,11.68642485835383,12.419146795257156,22.97154795453252,12.892861507871277,11.583389191460311,13.246435945013303,16.947526611220972,12.824575861029134,12.892861507871277,16.947526611220972,10.347595372347104,7.24516815645387,23.35287639914398,7.24516815645387,20.860717382705058,23.35287639914398,22.97154795453252
points40,10.95530370056608,14.57491915654577,19.869096394598525,17.510330519445596,11.831289441515338,19.649804196991475,18.805192953086024,7.592427745306753,22.076745718100565,15.926727346301378,6.973383366846174,22.076745718100565,9.56922978998438,15.48618119484472,19.317798547846735,16.7258138072364,8.157717393104525,13.734999428601045,15.891063284977902,21.212647067250014,15.265558589802934,6.973383366846174,13.337378315481129,22.076745718100565,13.257773948051732,12.637592587690387,12.28694890532623,11.53172953532546,13.523614797000345,14.153852805365094,20.962427240663004,11.589346879800042,13.349711449349709,13.827875309949766,17.241636052390064,12.16574390650942,11.589346879800042,17.241636052390064,14.202163454831704,6.973383366846174,22.076745718100565,6.973383366846174,20.678075616671222,22.076745718100565,20.962427240663
points41,19.595173468174064,18.0712277008429,14.341039920662071,10.346411454443931,12.369214429905446,10.665675818049815,10.003373115936553,20.72368181035579,12.007791065216708,14.21825096534186,20.25890043988,12.007791065216708,16.72177305723062,14.166860701915795,17.700091942980105,19.63600952289473,14.783154354391748,11.559741781864377,12.402330968410288,15.074979889071638,13.689635832557418,20.25890043988,9.416231027865505,12.007791065216708,11.81268665811926,11.015547971998782,8.596188277865302,8.425985519799337,11.65735472540238,13.340180049066687,16.046283453573814,10.17420891088382,12.52120892977945,11.277361043004476,20.11477138192746,8.424535964209168,10.17420891088382,20.11477138192746,11.16403639252682,20.25890043988,12.007791065216708,20.25890043988,8.561824767591647,12.007791065216708,16.046283453573814
points42,13.323657770625363,18.91104229575466,13.96653378723507,20.855540782905276,5.2620403349177085,17.187082236531598,13.785516783788532,14.388363086978632,18.67381374696349,16.138231380284658,13.849155822527354,18.67381374696349,16.503202001847406,14.960641351027256,24.78215833205936,16.341536684215658,13.831801268764274,3.9901060856616266,16.314514409518466,15.871816814521681,14.481653833851121,13.849155822527354,1.3629032570061506,18.67381374696349,12.575215641368718,4.9231541864174355,0.9967089965726462,2.9397033579039755,4.855323597175466,15.531696983009304,13.912109175034734,12.028066122430493,14.752667814690737,13.32497199877995,16.86225257225388,0.6433227062812605,12.028066122430493,16.86225257225388,8.250920905725735,13.849155822527354,18.67381374696349,13.849155822527354,13.448644210451114,18.67381374696349,13.912109175034734
points43,12.643193562774346,18.273515592211396,16.931416722456166,20.490361309184436,5.858855925979004,17.89465977705521,15.742238691657366,13.249026534996792,19.931289685903405,15.958580300125337,12.696434601971967,19.931289685903405,13.78322838992568,15.124139536173125,23.946851285279518,17.157377641830426,13.515073607869443,5.299147603792682,17.391325744979905,14.734905096360706,15.062861742694873,12.696434601971967,4.104007793355341,19.931289685903405,14.440437210439727,4.496339024093748,2.924905393442495,2.354355387457458,5.550906156456854,14.51638101802341,14.988201578393909,13.073779683066425,13.71884699589191,13.1969368509548,17.667704063366514,3.2596427712110154,13.073779683066425,17.667704063366514,6.0168846533485665,12.696434601971967,19.931289685903405,12.696434601971967,15.425426204917711,19.931289685903405,14.988201578393909
points44,19.3762722214263,19.26936444709137,12.471051025077726,11.58942194689905,8.210494754205673,10.893299260993995,11.058655879978401,19.745545799705795,13.051702207523837,17.019852832496788,19.269273508220202,13.051702207523837,17.497154807410915,15.90765810023814,19.940408322265377,16.877118219871278,16.547178431836016,8.054813128115027,12.922247228048493,12.779263370775718,15.492681747420312,19.269273508220202,8.727843199888348,13.051702207523837,12.398033142089247,7.729972242532327,7.890568788830314,7.865561238202774,8.088043349830274,15.076882996821324,16.047098473270708,11.940958458241958,14.289564520920951,13.67236849911492,17.39101365305011,7.85691638235002,11.940958458241958,17.39101365305011,6.559497712404552,19.269273508220202,13.051702207523837,19.269273508220202,9.420249449582743,13.051702207523837,16.047098473270708
points45,20.175912127637016,19.248257329782227,11.209237783999248,10.614262373675034,9.869939653736333,10.06179742502235,10.037066221130685,21.4979361662231,11.699536562166866,16.447665817315666,21.04225056110907,11.699536562166866,18.772205852789856,15.629266724541843,18.216737557116808,17.232404210018554,17.55534982943731,9.185634379408643,12.169566841310294,12.266807770131907,14.945166106051731,21.04225056110907,9.478841320955091,11.699536562166866,12.000992645339313,9.39726149058707,8.78643013717382,9.572733131008633,9.365657226826055,14.658866539544343,15.572592448575469,11.697029859972544,13.86392941713385,13.276035172378778,17.741775192863212,8.400062805764057,11.697029859972544,17.741775192863212,8.114511928028174,21.04225056110907,11.699536562166866,21.04225056110907,7.848736636388513,11.699536562166866,15.572592448575469
points46,10.257510712231262,14.598556314256397,20.77884411668431,18.00520301178544,15.264637264248911,20.37540098927518,19.66871910278741,10.839816789256817,21.428922932390122,14.779317490141604,10.258922004089843,21.428922932390122,9.925217599819822,14.596255547779805,16.409737285617105,19.12128509502289,8.092368588925915,16.19649656114842,17.76854792291344,22.772650121306075,15.107308932752062,10.258922004089843,13.221834703533816,21.428922932390122,13.486892878962717,15.871429431724755,12.463928965091316,12.151353457466971,15.919869519435586,13.335578067833382,20.90188407808484,11.079499128205994,12.516523074173136,13.457017701530326,19.606601800501227,11.719665531806244,11.079499128205994,19.606601800501227,15.356335021789993,10.258922004089843,21.428922932390122,10.258922004089843,18.242683423963587,21.428922932390122,20.901884078084837
points47,8.483446777672034,15.089699580585435,15.768590164688002,23.77409046687696,2.004100560599082,22.22015311740167,19.950327048386992,9.62359292336573,23.85988233986302,14.36302676261736,9.028410214821,23.85988233986302,11.991322540762926,14.230514624786416,25.897670066967493,16.488566536929042,12.563515934054449,3.3930653121804557,19.013138742604408,13.408429713299752,13.912485303571488,9.028410214821,5.195662946397525,23.85988233986302,13.98875573071215,2.915727822443289,4.207193964589612,3.923597914952183,3.0928112821266254,13.931325363424019,16.812831787215554,12.377713158938988,13.123128286899455,12.902896142651013,17.00741004810837,4.8998564165933844,12.377713158938988,17.00741004810837,7.17216166745942,9.028410214821,23.85988233986302,9.028410214821,18.673675806190825,23.85988233986302,16.812831787215554
points48,14.251319797833455,13.700866802131987,9.077243100433384,15.498550799679297,12.198547488665099,16.222457193692065,16.241086630133307,16.581761653715294,17.206377267364786,9.672531414477614,16.06832194040103,17.206377267364786,21.945185806803266,10.223816621032475,14.666477314721872,22.637853042122043,19.16956221568081,11.654601797553381,18.076143699119193,11.78520216430733,6.570245661441997,16.06832194040103,12.836413312383103,17.206377267364786,4.146895619750371,11.864148163004254,12.956451510742028,13.74204951570914,11.89221524141203,8.948313539858095,19.149068084325584,4.099989493487379,8.049297537478783,6.259183221129594,23.07838741037173,11.639304555858368,4.099989493487377,23.07838741037173,10.132753322312555,16.06832194040103,17.206377267364786,16.06832194040103,14.935132605004608,17.206377267364786,19.149068084325584
points49,10.271846839368951,12.538622511444524,20.499495313808602,17.466735673553043,16.563454017511045,20.360493634173064,19.63781591817502,10.202436005414029,21.207143209197092,11.852696942300126,9.614053414706149,21.207143209197092,10.14631875350321,11.509183502957036,15.89089316434251,21.186781237993976,8.159043269852745,17.08626446382894,18.783336446956618,22.62044060432482,12.418545925925295,9.614053414706149,13.088451005983783,21.207143209197092,11.691299825110347,16.446752162321904,12.62026896297326,12.082777525384747,16.437691100853026,10.404272207843325,22.661483479533516,8.6492281281506,9.53179208516833,10.096309735241853,21.645794528833246,11.82548464059401,8.6492281281506,21.645794528833246,17.116078111241244,9.614053414706149,21.207143209197092,9.614053414706149,19.49346351009344,21.207143209197092,22.661483479533516
points50,14.92188700028456,15.49588551091994,15.299304626901737,13.62500783004261,9.293027370958951,15.525171008185543,15.3470293127715,16.459006166859687,16.1583608203028,13.428632397652558,15.944124349801553,16.1583608203028,16.37744950858871,12.366172787435396,20.34079575691736,22.43764899275669,14.8853821724222,9.62852586976422,16.860517342445412,15.779488978617879,12.471201509168155,15.944124349801553,8.841523986163775,16.1583608203028,8.974418739638999,9.300970354849714,8.25663272208311,7.893861815544412,9.776185203108131,11.614541852868959,20.87628545791203,7.763561173462211,10.764119753142253,11.297285690856008,22.880732893786085,7.83501490665229,7.763561173462211,22.880732893786085,7.656400972158773,15.944124349801553,16.1583608203028,15.944124349801553,13.538858120187474,16.1583608203028,20.87628545791203
points51,10.681691950141229,14.459568854496707,20.77884700780701,16.579736871135996,15.173152011976374,19.93431810263156,18.10316476146429,10.78652897950784,20.49820237061051,13.374415303198793,10.205008181183246,20.49820237061051,10.171231003723188,12.883392281814363,16.861586918100155,20.500055708248315,7.460853028633059,15.744640355773475,17.905209713386938,23.479945326966465,14.14397871852377,10.205008181183246,11.728406135479034,20.49820237061051,12.79108332067046,15.189720855262074,11.526557325247811,10.847533473304122,15.252849394628603,13.106609748322434,20.372646271598104,9.513099299585077,12.283381644589596,12.4379520905347,20.96781422304435,10.628617029341354,9.513099299585077,20.96781422304435,15.744303797058079,10.205008181183246,20.49820237061051,10.205008181183246,17.66811705502854,20.49820237061051,20.372646271598104
points52,17.67361454922572,19.147620775167663,12.52543717675835,12.845381215056896,10.882175110133316,12.663799919440267,11.195446011242478,19.157120470589586,13.108914523946922,16.066645458519353,18.673935491192065,13.108914523946922,16.546164774999127,15.283584816949805,18.839147586217035,17.95776502560728,16.093678580661333,10.351623688760451,13.607116907398751,13.760869357878512,14.544749545001157,18.673935491192065,8.427565275878784,13.108914523946922,11.122695441719884,10.725109194340881,8.750029955450257,9.452623598136034,10.407548560622562,14.935710366950701,15.7166435279316,10.56255567417938,14.14581891971113,13.760609577341828,18.45789877682587,7.557542876851801,10.56255567417938,18.45789877682587,9.926985732024193,18.673935491192065,13.108914523946922,18.673935491192065,10.68344440522444,13.108914523946922,15.7166435279316
points53,8.327148482086667,10.192739407514711,14.672731708732949,20.53570059358206,10.704103647453497,22.38267917285371,21.356141204727972,12.39183748472352,21.46992725841716,6.957982005363673,11.829175488272028,21.46992725841716,14.469479295078624,7.229319709107851,19.060911945006847,24.45696098382262,15.956598223895494,11.665606818692233,22.552666120804627,11.400449034319125,7.0554477546991095,11.829175488272028,10.699651585235197,21.46992725841716,7.973878724113314,10.111488129430446,10.80239287893842,9.203671978365445,10.688314028368513,5.854766424604179,22.565124077561695,5.2057483970742515,4.8993683312252525,5.843084362968039,24.8743296102109,10.422392931858175,5.2057483970742515,24.8743296102109,13.123580210231644,11.829175488272028,21.46992725841716,11.829175488272028,19.505399121311434,21.46992725841716,22.565124077561695
points54,10.411253815323848,17.7186979496131,17.07721383954446,24.64559586971953,4.570574524925666,20.215531938848162,16.780377772548462,11.91350379851147,22.306585068176773,14.86840011248555,11.345222445912416,22.306585068176776,10.6809540449146,13.935459376932453,23.684391015775653,14.761474560439993,11.676971282244063,3.4681377854050517,19.11593640108569,14.499669844178571,14.685699574558377,11.345222445912416,2.5609413041494298,22.306585068176776,17.436203371147304,3.3884392582822307,1.8755414472224021,2.2404736998485055,3.465266996378897,14.615708253419802,11.936794950282758,15.081667771645051,13.819984540624544,12.581222844032055,15.302312020401066,2.2577698059716327,15.081667771645051,15.302312020401066,8.53051714498735,11.345222445912416,22.306585068176776,11.345222445912416,16.063727126967024,22.306585068176776,11.936794950282758
