,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33
points52,10.882175110133316,18.839147586217035,10.351623688760451,8.427565275878784,8.750029955450257,17.67361454922572,19.147620775167663,12.52543717675835,15.338419984455482,16.066645458519353,12.845381215056896,17.95776502560728,12.15808062896108,18.53229357365645,12.15808062896108,18.53229357365645,12.15808062896108,18.53229357365645,12.15808062896108,7.557542876851801,19.157120470589586,18.53229357365645,15.283584816949805,13.108914523946922,12.15808062896108,17.776685732896954,18.53229357365645,10.725109194340881,14.544749545001157,11.122695441719884,10.407548560622562,9.452623598136034,12.15808062896108
points53,10.704103647453497,19.060911945006847,11.665606818692233,10.699651585235197,10.80239287893842,8.327148482086667,10.192739407514711,14.672731708732949,20.17188006525487,6.957982005363673,20.53570059358206,24.45696098382262,16.757365526041564,9.446519617651187,16.757365526041564,9.446519617651187,16.757365526041564,9.446519617651187,16.757365526041564,10.422392931858175,12.39183748472352,9.446519617651187,7.229319709107851,21.46992725841716,16.757365526041564,23.822672827572607,9.446519617651187,10.111488129430446,7.0554477546991095,7.973878724113314,10.688314028368513,9.203671978365445,16.757365526041564
points54,4.570574524925666,23.684391015775653,3.4681377854050517,2.5609413041494298,1.8755414472224021,10.411253815323848,17.7186979496131,17.07721383954446,16.40658223616315,14.86840011248555,24.64559586971953,14.761474560439993,8.137215643565744,17.08248432878335,8.137215643565744,17.08248432878335,8.137215643565744,17.08248432878335,8.137215643565744,2.2577698059716327,11.91350379851147,17.08248432878335,13.935459376932453,22.306585068176773,8.137215643565744,14.775445536197754,17.08248432878335,3.3884392582822307,14.685699574558377,17.436203371147304,3.465266996378897,2.2404736998485055,8.137215643565744
points55,9.795724438471602,18.00649855882259,9.71195316301527,10.476042342141444,11.054248179631935,13.600870527145036,13.65500055182744,5.772041534310627,16.52124206077434,10.115338839834962,16.506883135216697,21.251856871174805,14.673700576883027,12.959388280268705,14.673700576883027,12.959388280268705,14.673700576883027,12.959388280268705,14.673700576883027,10.049920347543644,15.880845952174377,12.959388280268705,10.160052824474906,16.88415824833608,14.673700576883027,20.930485865920662,12.959388280268705,9.54947350278449,6.771792914583776,4.429334854986559,9.333299010588487,11.41808270747006,14.673700576883027
points56,11.278611575822659,16.0213464641478,11.956773777901923,13.76443690818942,13.74388657531286,9.535190918776062,7.010783552806002,12.17462512363365,19.218120641829948,5.9770664447503865,19.330867855948128,23.398830647967355,20.333699180810186,6.2180534384897115,20.333699180810186,6.2180534384897115,20.333699180810186,6.2180534384897115,20.333699180810186,12.961435975914613,11.656275772259809,6.2180534384897115,6.295828577532254,20.977389329745865,20.333699180810186,23.71242535866693,6.2180534384897115,11.725205447694703,5.677280001175694,7.151039993198743,10.48486555253421,14.204274339007405,20.333699180810186
points57,12.828853533789859,18.23275499452304,14.08338355885405,11.528154239976868,11.23642019490832,8.228699937058638,11.585231389592215,19.03446198994726,25.75701715439515,11.263625010615767,18.525568079124444,21.24928796021623,18.91363132079745,10.859365513120814,18.91363132079745,10.859365513120814,18.91363132079745,10.859365513120814,18.91363132079745,10.701711139864551,9.356646835718275,10.859365513120814,10.878750320080878,23.100182674622037,18.91363132079745,21.915274719980193,10.859365513120814,13.44622859391928,11.57817573264812,10.793214156062387,13.386266342292082,10.683281982785095,18.91363132079745
points58,11.636451750102905,17.452535525496124,10.689120972081412,9.613387517650619,9.141837376207672,18.40688051071086,20.4050597754699,6.173506686900291,11.966368462784914,15.432363019609443,13.819776403696663,19.2302478462243,11.091843989566453,19.80811243167955,11.091843989566453,19.80811243167955,11.091843989566453,19.80811243167955,11.091843989566453,8.513609637035062,20.602226755998363,19.80811243167955,15.572875695671565,12.439891723620342,11.091843989566453,17.864504168190866,19.80811243167955,11.088388802795409,13.041524403417592,8.418738839146101,10.921407070601049,10.54272774380951,11.091843989566453
points59,8.57817317236057,21.050601648002846,9.146422907409818,9.44053173836146,8.002317193695365,18.599315035256634,19.45594918513129,13.515649234586718,14.427237153672255,17.704539102377105,12.098092846659709,17.57725825325787,13.243946679746587,18.845128788566527,13.24394667974659,18.845128788566527,13.24394667974659,18.845128788566527,13.24394667974659,8.125144829118797,17.817722250704318,18.845128788566527,17.42910205354321,14.401099778254668,13.24394667974659,16.507861939682698,18.845128788566527,8.462439290590732,16.222880732296705,11.86037949696432,9.402634034582038,7.495462766422467,13.24394667974659
points60,11.368804966314704,18.48352472658969,12.677249031808191,11.974095991942653,10.849936999418725,11.804356739643765,15.740045393152663,22.369765249127344,20.218964511833725,15.163509509191423,17.25519121624355,18.29302776979185,16.957136802069737,15.074910009551095,16.957136802069737,15.074910009551095,16.957136802069737,15.074910009551095,16.957136802069737,10.742690916706657,11.207374821532488,15.074910009551095,15.384224041209821,21.717870236213138,16.957136802069737,17.733153044264647,15.074910009551095,11.839788468915918,15.764282940333223,14.571806651274525,12.986855749935655,9.993342244092819,16.957136802069737
points61,15.942767081804016,10.905259898996565,16.264118223498524,19.433870461709244,18.72350722854981,19.593995525513645,15.47747569304567,15.680883243277153,10.39225364814815,13.93458042341718,9.635585996059392,16.756928462129178,18.25514609703742,14.808502354896314,18.25514609703742,14.808502354896314,18.25514609703742,14.808502354896314,18.25514609703742,18.019372760875065,17.69800406366947,14.808502354896314,14.64226757373648,12.80534066593878,18.25514609703742,14.993995771355404,14.808502354896314,15.228023279021333,13.013476847093568,13.877374066861222,15.872847572543083,18.07023322141089,18.25514609703742
points62,9.234793213845013,20.866890884231633,9.638817770764568,8.048690498892459,7.851162967735328,11.649276890360872,12.51056487452651,13.075478083593108,18.78183808312456,9.132059460314139,18.332319509350732,24.879619978109144,15.396353888633858,11.798224503302967,15.396353888633858,11.798224503302967,15.396353888633858,11.798224503302967,15.396353888633858,7.598939498843657,14.99329010037312,11.798224503302967,9.582343119772606,19.30415317786879,15.396353888633858,23.746655712282518,11.798224503302967,8.638744392736871,9.54374340345742,8.623567491411661,8.566538315274425,7.1075051095247055,15.396353888633858
points63,12.345264757665474,16.01456048537116,12.271108763671592,12.292514097769281,10.437276599311092,14.523922462105945,18.819225861810008,25.18076900168071,14.828028170942579,16.768960330638237,15.070218736909059,14.867902842711425,13.58348547218614,18.199098545317216,13.58348547218614,18.199098545317216,13.58348547218614,18.199098545317216,13.58348547218614,10.924143887086066,13.004452129320327,18.199098545317216,16.92683493861225,19.07827942080589,13.58348547218614,13.762098546325895,18.199098545317216,10.603773192231985,17.957164001269696,19.9980939681644,12.568670697315198,8.68636167710489,13.58348547218614
points64,8.261661233750145,20.662257497334657,8.441414279267784,8.380254029890093,7.774431524092672,15.385314259281175,17.08779862597839,15.227977164312513,15.465799706827655,14.156278726753326,15.839895649897935,20.264535758557003,12.887326868543122,16.442363214030493,12.887326868543122,16.442363214030493,12.887326868543122,16.442363214030493,12.887326868543122,7.498402292307825,16.269891075038142,16.442363214030493,14.61082351829186,16.750861105311674,12.887326868543122,17.893160938938873,16.442363214030493,7.516965489856046,12.96780001129756,10.64053619136089,8.730082210934777,6.859236616984603,12.887326868543122
points65,7.786406419210187,21.266315775595736,6.365321186628343,3.4943409314171094,3.930396524771439,12.895529527567804,16.809726212314814,15.337664569155638,16.05810597490898,10.474936761337432,20.135243400143246,20.66891487078172,8.17837872079062,16.160226244234963,8.17837872079062,16.160226244234963,8.17837872079062,16.160226244234963,8.17837872079062,3.1934370040804785,16.74079661367609,16.160226244234963,10.132754301274893,17.67308326072395,8.17837872079062,20.163108193814317,16.160226244234963,5.8659334656684425,10.536296264255647,12.435759757623858,6.260536027933346,3.8273118693168695,8.17837872079062
points66,9.66395409665831,17.62173906483933,9.003719681321067,9.86204544850604,9.902410881625269,15.4296213287939,17.494280964823542,4.768533292884098,13.3804738941217,11.853685432594434,16.694765559371152,21.059220985251685,11.4711087142577,16.854787063797627,11.4711087142577,16.854787063797627,11.4711087142577,16.854787063797627,11.4711087142577,9.265088104229088,18.967572698876044,16.854787063797627,11.768215731810406,14.84052409712645,11.4711087142577,19.847816735982125,16.854787063797627,9.319828422766614,8.992070036362161,5.861827982657694,9.086202778200908,11.2278243927428,11.4711087142577
points67,9.223381534700309,21.424904441636635,8.784336600709869,7.095470671822695,5.791292412746035,11.75761086848435,15.852465699143208,18.81618990201336,19.91213752373811,14.276557732379116,18.61202187201521,20.66688541216659,14.06469191513668,15.188973551697467,14.06469191513668,15.188973551697467,14.06469191513668,15.188973551697467,14.06469191513668,6.032255162506009,11.640289376141883,15.188973551697467,13.940499996044593,20.59285942972217,14.06469191513668,19.601941923116097,15.188973551697467,8.236227065591958,14.23503189381754,11.939041586473484,8.728246242444428,5.642948298421261,14.06469191513668
points68,5.140987493469568,23.430195944833113,3.470867345933847,1.5585178576014105,1.3949559114778527,12.887398420733975,17.896776263928245,15.583023093885501,15.104253625562288,12.708330722483787,21.522319828869502,19.087277666153653,7.308919171363289,17.263165595670745,7.308919171363289,17.263165595670745,7.308919171363289,17.263165595670745,7.308919171363289,1.4695569624344564,15.788851887240298,17.263165595670745,11.989371275708587,18.402036903647293,7.308919171363289,18.553648136181277,17.263165595670745,3.2941894595089427,12.499298006013966,13.558618410585122,3.667006349964274,1.755849462138573,7.308919171363289
points69,10.424502621885296,18.6933956830455,11.15993223336333,11.130863206697313,10.357788224693783,18.91362881717069,18.798009221638328,12.520290063475084,14.651165411316084,15.429248760532047,11.157433007939597,18.93594365176088,13.249642231319376,18.17757178367835,13.249642231319376,18.17757178367835,13.249642231319376,18.17757178367835,13.249642231319376,9.99520565961251,20.79300784426182,18.17757178367835,15.547524532709764,12.678370793418893,13.249642231319376,17.610980731324613,18.17757178367835,10.619143427007144,14.036329087185342,10.616604596727012,11.292363021607128,10.013304766478136,13.249642231319376
points70,7.535584993257385,21.983437209389358,8.691425781965084,8.840981853048014,7.597100109414069,13.786996925042391,15.42526413097894,18.11202475151124,16.952649676204473,11.469727021137158,16.01312153404521,23.408010460484387,14.011858073706952,14.755527621747774,14.011858073706952,14.755527621747774,14.011858073706952,14.755527621747774,14.011858073706952,8.340725591773179,13.715067405965721,14.755527621747774,11.6338177725428,18.476119631265465,14.011858073706952,22.353672853392442,14.755527621747774,6.631164737146215,11.762797075805805,10.108513731166857,8.22144591025278,5.145028699311759,14.011858073706952
points71,11.59684127116158,17.97618789922109,10.488635064783358,8.828294466186685,8.487798649706866,18.656579323628247,18.212904776074307,9.789087317780819,14.491501083754551,15.583151461235104,11.529156866309762,17.406510122623693,12.47223287150063,17.583914926061954,12.47223287150063,17.583914926061954,12.47223287150063,17.583914926061954,12.47223287150063,7.788673117165071,20.640448118434247,17.583914926061954,14.951399232198417,11.63688865732794,12.47223287150063,17.236652228773607,17.583914926061954,11.156015567333222,13.803383559787338,10.469097292556846,10.50346854106435,10.198501685035387,12.47223287150063
points72,11.95989200265653,16.400126572560776,13.074007573724774,14.572803014221893,12.9710962860121,12.771097100681523,14.853666793556942,23.44083918214781,19.491018429374925,16.599112399219134,15.034109727211236,14.382037238299128,18.557290167309354,14.175575304296592,18.557290167309354,14.175575304296592,18.557290167309354,14.175575304296592,18.557290167309354,13.062495385959371,8.587780737137061,14.175575304296592,16.343015364303113,21.36239903234438,18.557290167309354,14.480511494941744,14.175575304296592,11.936039016885456,17.06468110637543,18.27147358594848,12.978521214789792,11.893740979943674,18.557290167309354
points73,11.365319949191674,16.695345951762107,12.479889017473138,14.702980658794973,12.666300741408465,11.484792828338763,15.037630627617265,23.44371121642631,18.376860216881273,17.58885056512603,16.98321414598021,11.759266257194554,18.11284055594265,14.362228118971482,18.11284055594265,14.362228118971482,18.11284055594265,14.362228118971482,18.11284055594265,13.0895631713243,6.469445726745772,14.362228118971482,17.250873473937045,22.744886376448907,18.11284055594265,11.663298570674767,14.362228118971482,11.310581031504993,17.229187762516727,19.12273069047134,12.571348490840206,11.625527653683458,18.11284055594265
