,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
points71,18.212904776074307,18.656579323628247,14.491501083754551,20.640448118434247,11.529156866309762,15.166801629570054,9.403832021263158,15.957666261899845,15.583151461235104,15.166801629570054,17.406510122623693,14.951399232198417,9.789087317780819,11.59684127116158,17.97618789922109,10.488635064783358,16.39101594965796,13.803383559787338,10.25048048412628,15.957666261899845,12.512554542265956,8.828294466186685,10.469097292556846,17.946326579605213
points72,14.853666793556942,12.771097100681523,19.491018429374925,8.587780737137061,15.034109727211236,6.947005898058886,18.361252050889494,20.78362688495234,16.599112399219134,6.947005898058886,14.382037238299128,16.343015364303113,23.44083918214781,11.95989200265653,16.400126572560776,13.074007573724774,6.594783562106224,17.06468110637543,23.01465057478292,20.78362688495234,22.37418502220052,14.572803014221893,18.27147358594848,7.806445110686941
points73,15.037630627617265,11.484792828338763,18.376860216881273,6.469445726745772,16.98321414598021,6.458592157034353,20.332483543174575,19.708146335603885,17.58885056512603,6.458592157034353,11.759266257194554,17.250873473937045,23.44371121642631,11.365319949191674,16.695345951762107,12.479889017473138,5.581798521215485,17.229187762516727,25.25803683329569,19.708146335603885,23.393932590424807,14.702980658794973,19.12273069047134,6.46263696317528
points74,19.391475362796722,15.525103341663929,12.05044668798008,15.82501757989875,16.833959118700275,15.55588665577669,14.384795580429007,13.60135232630432,16.32545619145373,15.55588665577669,16.299515231184838,16.59827696278713,13.075995779571308,6.736473102360825,20.101179288707215,6.693872842871654,13.783059803969278,13.869527490941296,15.350179373103181,13.60135232630432,15.137920989200946,9.297555623878015,12.727930478619957,15.713729240206192
points75,15.608483831428252,12.425517718670813,15.308114274846313,17.78777632071097,17.95376866667912,14.258066762522482,13.719330548654296,16.745930974677844,9.937273952307066,14.258066762522482,24.02184242997297,9.777150963100926,16.230206952563638,11.35050403846023,17.21084501817781,10.700540922462643,14.852980499586149,11.350378696804784,13.271553487058537,16.745930974677844,14.060857672857441,8.665064398994504,11.867898802454475,15.554288164354356
points76,14.708750674467908,13.513647049598154,18.23986842367346,14.852979777587407,15.227818295730044,10.84938499939795,15.658628578988381,19.575910170790618,12.667987377408412,10.84938499939795,20.718370727576783,12.421447889779756,13.001398224582747,9.06017024997989,18.85356133746632,9.62353264380011,11.063967637122392,11.128652633194251,16.379599289104767,19.575910170790618,17.875165383729858,10.822728118614506,9.283179153056874,12.539163834653408
points77,15.154047391128065,10.769243808467738,22.296808890085483,10.484915615551767,17.53232937809438,5.694953895920422,17.86088878550512,23.492015184032297,15.527283034766603,5.6949538959204205,17.735233887075786,15.396686052402076,22.569415801368073,13.486699604072188,17.39950875759271,14.233565395723,6.530555934718543,16.42588783351501,21.005522511514627,23.492015184032297,22.438841423033264,12.475711455960976,16.190283127561905,9.85021277891906
points78,10.980970680367324,15.590189010549844,15.362067424570034,14.257395752427048,11.991914057623271,12.332498163571902,15.974145514550068,16.79801115723475,11.54497453606052,12.332498163571898,17.008249652177962,10.805150200991397,12.291892357409365,9.179203392146508,14.804035369422868,9.991816060932218,13.463594512345177,11.011886236909008,17.010342307220522,16.79801115723475,15.45951898040058,15.901880980033553,13.195899084976512,9.51255304765145
points79,18.628235852328967,12.812371212984857,17.96162830255074,14.650474781688544,21.2459643155997,10.44737525675779,14.26068896635117,19.30732907076345,14.497884916729989,10.44737525675779,19.472856603428696,13.825422332724543,16.07350399889465,6.774487828120092,24.397757819252192,5.957137466202345,10.26386097351593,14.23680961624217,16.594058722032607,19.30732907076345,18.680613432415054,2.0364562354067166,12.688716746487064,15.439550091648345
points80,16.899621904879368,15.465796894952872,14.968166149738327,17.058458326342638,16.05955630367525,13.681638539478312,14.116035646385416,16.41778404523698,12.3335867291594,13.681638539478312,21.20876748445433,12.431541877623696,6.896686980312968,9.27284328326679,18.8421343229561,9.654017132095571,13.3736072808829,9.690705273701509,14.043925165110444,16.41778404523698,15.550106952335684,10.500022232106627,6.670594740817217,15.714012158039685
points81,12.060611715582729,8.463830002094916,24.7821387256786,11.266530253886687,18.18126898704737,4.760831521068764,17.935825432403657,25.891067551032652,10.819988198345921,4.760831521068764,22.320539226552675,10.336505751949227,18.302282995578675,13.485092945424224,16.942870679147408,14.277700773764955,7.224280385628398,11.600381004794237,20.177766972144536,25.891067551032652,21.74048577780972,11.642786386589252,10.93008729283794,8.735230629412161
points82,18.490762482505705,13.997671685895696,13.963480504426462,17.91203153678844,20.412033308997508,15.05804538180312,11.689291292172001,15.447975756229134,13.082114808129765,15.05804538180312,18.984916821672716,12.102585954895627,13.532549778082931,5.023499872044627,22.84426157346064,3.2057637467779285,14.771971349276733,12.5146122637723,13.139963137595707,15.447975756229134,14.142407627395075,1.5882949959309582,13.13923238752696,18.1945767929025
points83,12.116665661007636,10.233139658337274,21.4643142920097,11.514360790684298,16.469784742296866,6.504587540941935,16.372088697216583,22.688420382478675,11.698814424389461,6.5045875409419365,18.528896638056864,10.107652826391629,20.099659917834916,15.378586271026277,12.383337810999821,15.976685176766946,9.253065636095645,11.764177075171249,19.91530630470322,22.688420382478675,19.698156679056105,16.079739182028135,12.779002937015202,9.756516713611196
points84,15.487867413074458,7.970772061368496,22.582992801657426,11.093842516969326,20.511870372065825,5.357601533210603,16.933976623714017,23.768264308241694,13.098805021583502,5.357601533210603,20.013700716698764,13.509719808304322,19.8621773592383,13.760394858206798,18.182655444073635,14.251093018861702,6.661438737298242,12.594296072734748,20.3606489497891,23.768264308241694,22.307084867639645,10.602332754332595,11.157453115876226,11.386204497354383
points85,18.950264992295264,13.766558753333129,17.475059812047313,14.80308377842423,19.538373003095185,10.345287020203125,13.242567175542828,18.837651657273803,16.149877464724305,10.345287020203125,16.92911184713476,15.64591735456749,14.322529455172496,3.0016228938433716,26.26602561780967,2.8442931088487104,9.715823627779653,15.288087865968114,16.432440788833727,18.837651657273803,19.232309388476995,1.9779707494917376,13.377136166449686,15.587633073349078
points86,17.63603149456238,13.431138814656922,18.68867265401824,14.078262465889418,19.738025713806763,9.326774700323119,14.987877230549746,20.009134298915836,14.535721530198456,9.326774700323119,19.554903088498286,13.876047984772766,14.808506906596877,6.862250888357944,24.864659930146956,5.810358153540487,9.077580185939002,13.521377828826337,17.200050333330392,20.009134298915836,19.87481364222175,1.88892359065412,10.992713415627703,14.3642069826142
points87,10.597367732243377,9.337973551842076,24.482222065955543,10.225245313418643,17.225837107449014,3.9707040885074245,19.23364571921785,25.60156240684332,9.854942258900792,3.9707040885074227,22.4870410280107,9.582485438454606,19.28138718694374,14.83737828111067,16.288350905367356,16.646495855734077,6.057018502671868,10.347945469158143,21.280521878796815,25.60156240684332,22.915540115807794,14.390716566248264,10.52276985967963,7.773841840994368
points88,12.915800425342502,9.069973053319808,23.825109321766355,9.328165624923937,17.812748971613146,4.282742612592324,18.86737179128299,24.967261131513013,14.073091723760985,4.282742612592324,17.092970702478254,13.674742743198793,19.341711756844024,15.143741652474043,14.799011381118603,15.691739682449176,6.521993657211715,13.65838364868688,22.23055869360082,24.967261131513013,22.447460860945572,14.809321316448456,13.042545896319409,7.6501674549483525
points89,17.88306387318555,18.68743970390919,14.251213472364338,19.479737946593172,11.463752319342698,14.079138976116898,9.371108224556734,15.725720161784327,16.496084370391145,14.079138976116901,16.000792277629568,16.07023227861297,11.013281941141328,9.91605861918312,18.63708946707361,10.283622565016493,14.526337375523841,14.787049178282034,11.479710628013336,15.725720161784327,14.38968141456524,11.010639006831521,12.047584851150157,17.479240784332553
points90,13.24690650299947,12.483978061545205,17.378300834839358,14.835775135965584,17.54048317170123,10.78215733374843,17.392447139150594,18.744251638501687,8.189222319483385,10.78215733374843,26.215073450589713,8.968040153465422,15.369819704406087,9.631747936551635,19.92169320218251,10.543091520742122,10.276660954262194,8.355791992486756,16.39781956890362,18.744251638501687,18.667728001029168,9.770825562033899,6.887405575034553,12.54968542458377
points91,19.05881402199293,11.525158272508614,16.85446327499166,13.226642366965113,23.419651289881664,10.465733800878558,15.393269777128305,18.238598940063614,15.407247111488159,10.465733800878558,16.580816640285878,14.942552010779716,15.630608727618375,6.2155962538997995,24.658947677393208,5.59735260585866,9.950038986129593,14.711559570345782,18.101943951680767,18.238598940063614,18.996530445573637,2.554238834687468,14.358335103712127,15.045325355032672
points92,19.207358822560472,12.076077585714868,16.044984456800986,12.092540308362825,23.06101912025081,11.253267220476323,15.829441101503077,17.457220932603477,16.630535656801232,11.253267220476323,12.978736194888725,15.327950844289244,16.68658540694619,6.290754593600814,22.63448406963582,4.684565239393044,10.765156720529717,15.98084610437226,19.302995230887774,17.457220932603477,18.17597111456899,2.7895150553445975,17.924408722743042,14.240660417960676
points93,17.95361378922305,14.355684832962293,17.799081470526808,13.06857995123276,14.72157346892338,9.718038750544723,14.331333034985724,19.15042500252642,16.970549310859358,9.718038750544727,16.402634712016653,17.206793741394296,22.656166444845823,10.857614087457472,18.7960954394069,11.184436715836283,9.022487360041982,17.48557366328935,18.26933723447214,19.15042500252642,19.930274259079123,10.532821980532564,17.293697855728524,13.169726638021782
points94,14.596616682362733,10.497739601467693,19.739502284363525,6.646387444831911,18.601503479319213,4.7455157496326486,20.134350294652815,21.023484698565042,16.822230777473596,4.745515749632645,13.330309194765919,16.960673315522055,18.741499702696004,4.773155193550194,22.669733466087713,7.254221336825517,3.2666223568369164,15.742898426309331,25.070649750060564,21.023484698565042,25.724564503369834,11.551694144282129,15.878199192596876,6.865348507792068
points95,13.682759878243031,8.283589972967944,23.367146678188714,9.53042908762646,19.614614638324557,4.344417352612108,17.71916164305915,24.525196521682066,13.92674304634775,4.344417352612108,18.527745293830204,13.252332208276064,21.132323369555973,10.779926846292197,19.21506605694728,12.057209718213553,5.036487577465474,14.361450501057716,22.01635505225033,24.525196521682066,23.94288394347361,10.651980033824053,14.303255370071556,8.673631991118105
points96,18.78014922009784,13.686552151410375,16.765201474728435,15.948653064774822,20.450333093565412,11.977334615373106,13.04629374395042,18.152435836021095,15.007298388985745,11.977334615373106,17.443770208796053,13.726427438386144,14.207365831530192,6.430074477310053,23.63960612659949,4.354210922799552,12.26797287370426,13.952026723346505,15.219245339310147,18.152435836021095,16.663122399310215,0.7350063504037897,13.018541858915412,16.48422174063223
points97,14.760867271179874,16.6700190140601,15.025954300412497,18.87191131779575,14.034072031265495,14.647681988383127,12.756796570569612,16.473566097853897,9.728541827565287,14.647681988383127,23.145547502716337,9.849465543391021,7.876841498366229,13.095870093423473,15.480625581004212,12.892923179882317,16.21333893759191,7.856373334040452,12.123418964944618,16.473566097853897,12.691417697860427,12.245756567886387,4.60283312216576,15.58354530684544
points98,10.378828515201528,6.627808471216338,26.185015914738198,10.00912179307891,20.14769716579659,2.5914477391611266,19.307895215131207,27.245244285575037,10.5147320961322,2.5914477391611284,21.063278048144223,10.148916604655188,17.931414399324677,13.09777028036798,17.20327972200708,14.083861593266427,5.304420545808336,10.967714979593548,21.509403775802333,27.245244285575037,23.67316229716529,12.125796126801351,10.87346040051659,7.421156847139923
points99,19.997762660965673,15.644855141327136,15.794800365652916,18.311972734255296,17.845522277299803,13.437276872764057,10.760546865530069,17.215721906011954,14.86913698839605,13.437276872764057,20.04942091667347,14.480205275905199,15.52252932493438,6.102152466864438,23.978348731014744,5.2391916563665015,13.04634258844786,14.752036731268904,12.716412291195567,17.215721906011954,15.879556411908004,2.3586840198374026,12.82344295962597,18.781775455832616
