,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57
points30,8.928983776918306,10.419823388304431,14.90992101290959,15.783283776446563,17.453616203458942,3.9848256866574996,24.494124895933876,12.783616160363858,17.60919523651126,16.319296653195952,13.12434383899539,15.090132869510786,12.519889374628047,0.0,25.453692096362218,17.929265453408853,21.368555757684803,8.501644530978181,15.711285400838833,18.721670885325246,8.003198955249658,15.476204659482757,15.516547571954383,8.522944189120167,24.417363285502063,9.816948908968401,16.74683137699861,13.022072222339263,9.971142327785289,1.8967250739622716,26.15714455170386,15.09701870888207,26.278405890405516,24.417363285502063,12.30985018954386,16.142677735318856,23.227907917261945,6.832887002881622,1.8967250739622716,13.079944517719868,20.06246677366957,2.7491660208117197,14.732353210144211,11.969487931050041,7.651719173578263,11.531334139443217,12.908906590810677,25.57177170391641,12.097537409646378,11.943506693361295,11.934298056418715,15.449038912482639,0.0,15.140514728000127,16.90494242799572,15.008614294310568,3.846897271745267
points31,10.809293334732475,6.55176573729145,7.351750500967249,3.5834917960267387,21.09543453633078,12.253398527632662,19.505150905098134,11.71004628140373,21.497941271500668,24.32364713733204,25.405579694103263,18.314827484295442,13.290401843767324,12.171538303198549,12.161082950732238,5.055097740973607,11.853076396182555,24.22880265966803,18.724053102122465,4.319526421611612,23.98805645670165,12.352559888190028,3.234149746942292,21.38439243217031,9.520177427901725,24.21909337268203,12.074939781118406,25.304470047351355,17.39627445992265,19.98557920562712,10.376573749616465,10.373273653220851,10.413319635158437,9.520177427901725,13.520004558173769,11.255181500486923,8.938133214747259,17.3700166005404,19.98557920562712,12.106580896560848,7.170951986590874,19.89722350918519,7.935110652735494,23.829340779443783,17.389725554861382,11.465868849604195,11.195012845622191,9.503588802888652,11.052254625036813,12.26377616637519,15.891635760982625,14.236908271346433,19.604966572694366,15.697741424688942,23.829340779443783,9.878725193434107,9.503588802888652
points32,12.488450605975446,7.46076538318988,11.896388072348305,10.887626535145362,20.56181627795755,10.273965511732614,20.018189728338655,17.799260492166226,17.618705591783552,19.5107268827242,18.052683710911616,21.46258843996567,17.874599368159103,10.016398273129427,11.786002994521183,9.717862841560029,14.52229899555206,23.283583607202498,12.436032522240524,9.147767654118924,21.32526697020001,17.392422536990725,10.61045221744229,17.492807974378405,10.433113648983984,19.39085214017472,17.197349087096974,17.92816757685135,17.4990532931934,20.492084648043107,10.105856160648308,14.653892252669364,9.662836240862234,10.433113648983984,18.467027242340844,6.460799570294974,9.984221727764002,15.39527693918203,20.492084648043107,14.591124595380592,11.07163390317823,19.350874026813994,7.841023080005978,18.92080943485963,14.65808107135932,15.075190036463459,13.790078158353275,9.227937193791579,14.03480608482104,15.067549195793738,11.123965369736181,9.281806729496253,20.54221991652551,10.615722497022457,18.92080943485963,6.385409431005027,9.227937193791579
points33,18.095720996734954,17.332120882034257,18.73161195955146,12.66993706534191,12.478116728933594,14.484106596375709,21.456121668791802,10.89387911475939,10.65698763114578,12.272000587218454,16.25847475853627,15.386876435334559,11.743770073771284,14.792671034767976,14.058375942352463,17.19946481024313,10.42266980189305,13.01890052039448,19.896178301310318,16.4095370003562,12.563798336711029,10.203765080301778,12.410372678476032,10.508928764151019,8.396508110249576,12.129082793937444,11.841677722016549,16.128247115817615,4.606893686729331,21.91170499775269,13.806632559889017,7.7656582902144615,12.296670285643806,8.396508110249576,9.993501409782006,17.3743943911823,15.559827999698157,20.370463359400148,21.91170499775269,10.241201688297279,18.07183951054195,21.08134771145387,19.642986247055788,17.97692780668004,18.853583340037808,9.231620996834188,9.205330111404201,12.996162868552402,8.731468359996015,9.57442876486663,17.513237321681824,17.76917046287864,19.966600168209155,17.864509975010083,17.97692780668004,14.204494053546496,12.996162868552402
points34,14.036595550843632,13.919218611060938,10.358388090764441,6.207826130640176,13.995833999761643,14.442075609911454,17.55356601222201,8.14988315674231,17.58172929514012,21.139519310434125,22.7637257200541,21.72801793957745,9.724041879889036,14.712368816678637,14.596105071667802,9.121446475953368,14.788432848273434,16.56779106758323,20.228724341795306,7.513790288477837,17.06716115353559,7.58405047577821,5.88441353960652,17.455713971021858,11.776364145130753,21.024829505815806,9.511827940392514,22.65420625468713,14.687080280534975,18.058847105052433,13.77438788687011,7.721616278187214,12.80796787937657,11.776364145130753,9.460251258723403,8.300496245099083,12.296356191719447,15.876866766714114,18.058847105052433,11.90913441379355,11.10881462215685,17.74091748198027,10.415207928407412,19.480309456341597,14.385723467751733,10.172830730061817,10.797208217368606,12.963330513490625,10.11930209834083,11.120281894304146,19.770187684517676,18.30329145127819,17.20222851170358,20.50613736309797,19.480309456341597,7.484922871277928,12.963330513490625
points35,17.365400140528674,14.231797742184352,15.434334976760972,10.34616909796083,19.214316409051314,14.428711480811794,19.324730856953177,4.459374759348931,14.15631009877048,15.76392506442204,18.597755831996803,14.812269750168575,4.150759752589869,13.64230483696451,13.990120608698696,14.958506206310847,12.348632990481386,16.242757112428105,25.147003166900063,12.90649667354122,14.946437925679222,3.4116430014396544,10.063644967271431,14.019390631423624,10.543245074566713,15.632123120752427,3.7589730981218734,18.47497482702222,8.870843673131711,19.80745674750755,13.494891061666081,1.3680764374774128,12.217045384019439,10.543245074566713,5.7556262646057155,16.414220436794096,13.496182616109007,17.389916209959118,19.80745674750755,2.6285306110046918,14.553171144724365,18.944198761787153,15.739607587329008,16.804896017474583,16.882579977194233,1.9022158033540528,2.194585792474634,12.678739660348553,1.8167446046766274,2.425922611759787,24.389662515433777,22.0139663748196,18.932227413507416,24.71344522764295,16.804896017474583,15.152141779357128,12.678739660348553
points36,8.70848689577333,9.538025381071911,11.44427715157856,6.846743901032595,16.55138678634217,8.184256850682218,24.728895968108585,11.441604399425826,18.987198344005655,19.989527177296615,22.120542636047215,16.53560770334358,13.435844020444351,8.079655054777776,8.765876992799736,6.933022074630018,8.04350213951848,21.12355446331656,17.78697649054596,8.667443193688081,22.182301449472643,12.40469476961618,6.529644069507815,18.865657052095887,4.849090016844747,19.871176600605565,12.145387793734342,22.008975724785827,13.39553500668941,25.142801591832402,7.086664195207817,12.232105941092197,7.69570213595854,4.849090016844747,13.287170914785461,13.272656703929158,7.304587524998153,21.735121858412036,25.142801591832402,13.368385209101524,9.695575480256407,23.807151473122516,11.597536585187306,26.300166841668513,21.28838972216087,13.53963471580841,12.710364877846258,6.153718312710664,12.895229848950128,13.370466297736295,15.765720351280605,14.470122149471644,25.06269230211611,15.645170457449904,26.300166841668513,12.905570586141861,6.153718312710664
points37,16.005623085195346,15.446491733192241,16.66335403141335,12.704259486690685,15.478302549678894,14.245329247695311,18.785653927676716,8.631154629211323,14.589846219650433,14.462353573070338,16.22392320615085,14.344059330424937,8.627462289644724,14.429292038251479,13.419478055486282,14.47495434070801,12.668730491721139,14.97966321751107,19.378688476650908,14.212211459815478,15.496639325259746,7.8938523628406125,12.445034218881718,14.454306828634632,11.227760285175348,14.326408334478169,8.100406620462842,16.09358557541193,8.550197717349912,19.275244785779613,11.703257732744044,8.435384025644575,11.480131278861206,11.227760285175352,6.119976050079784,15.446566756512103,12.071852382260575,17.12268415404516,19.275244785779613,9.81758170872589,14.117238232541212,18.412134255582657,16.033138840068304,18.621127786803143,16.55499674241609,8.565592225963954,8.65416149474699,10.854452542870614,8.558732633202288,9.104539745153945,20.48518980959337,21.64902157892176,16.834348893982522,20.19374411677556,18.621127786803143,15.33771991274308,10.854452542870614
points38,16.80488288324312,16.764198961338778,15.684911526959697,14.964911003340166,13.03895107828195,16.75594648558319,14.785957628489209,9.561434552117948,14.346928002605459,15.498556278718253,13.94817993882801,19.043367214708127,9.01962244010441,16.464477494935526,16.47007309919143,12.758176603104838,17.540542129191728,13.609451487247297,16.14901586752781,13.172710208188661,15.483654100020972,8.797374800581384,14.728021863933472,14.210615329582508,15.93564526177878,15.365909586104983,9.473085097511994,13.810597930360172,12.962946569485936,15.326483304624045,13.664267211990369,11.21208966909194,14.596333885908242,15.93564526177878,4.19548196944045,7.862392588719164,14.902762262985314,12.654607767703222,15.326483304624045,12.30892402292624,14.361499415585929,13.712954897094761,11.993544155540928,16.854075387523434,11.569253932018349,10.944756781105964,10.899897302656756,12.85120281118227,10.84042530130675,12.38585901635523,19.58902612354484,23.576658502192327,13.125048360544803,19.28266410326316,16.854075387523434,11.604303345629939,12.85120281118227
points39,11.96148473665745,9.98149357131444,7.861056742110983,5.135910478434205,17.780050838699058,15.011895188253131,16.42791066747626,11.285775752383463,20.860717382705058,23.784275122446832,23.842797311000226,19.537563899355547,12.599134427202529,15.079339317914101,14.99180046292589,5.045525993143569,15.428949938364356,20.66241612902673,17.323594284465518,4.860615420423944,22.57883617971882,11.436143503169383,4.8019069380800765,20.745140067397365,12.892861507871277,23.6780043738697,11.68642485835383,23.736712856213572,18.13358203738417,16.947526611220972,12.419146795257156,11.55189811787688,13.246435945013303,12.892861507871277,10.347595372347104,9.15564498938686,10.83667110583189,14.064023065924745,16.947526611220972,14.232979919955838,7.811698748340546,16.591219624241113,7.260151829884385,22.97154795453252,13.730227378310204,12.938658561394249,12.824575861029134,11.583389191460311,12.58038240551069,14.26662541360766,16.99141606712728,17.414498238414893,16.1045352804834,16.62182323779289,22.97154795453252,8.998649968856386,11.583389191460311
points40,14.57491915654577,10.95530370056608,7.592427745306753,3.7993593540521013,17.510330519445596,15.926727346301378,16.7258138072364,11.831289441515338,20.678075616671222,24.06876204123564,25.18827103852696,19.869096394598525,13.734999428601045,15.48618119484472,15.265558589802934,7.05277964902621,13.257773948051732,19.649804196991475,19.317798547846735,4.575222893903262,18.805192953086024,12.637592587690387,3.452150161561612,20.561916897493756,11.589346879800042,23.96339690039039,13.523614797000345,25.086469632732033,17.584679922920426,17.241636052390064,14.153852805365094,11.53172953532546,13.827875309949766,11.589346879800042,14.202163454831704,9.56922978998438,11.839573688910345,16.385806831777085,17.241636052390064,13.337378315481129,7.995350243841769,17.59348748540289,7.7626372733603395,20.962427240663004,15.952178038420207,12.28694890532623,12.16574390650942,13.349711449349709,11.929343128316455,13.834937009455453,15.04934949762946,13.553635358239577,17.27617532515743,15.410324549506958,20.962427240663,8.157717393104525,13.349711449349709
points41,18.0712277008429,19.595173468174064,20.72368181035579,16.078238926327188,10.346411454443931,14.21825096534186,19.63600952289473,12.369214429905446,8.561824767591647,10.162333274272255,12.827419615354817,14.341039920662071,11.559741781864377,14.166860701915795,13.689635832557418,18.903397058437672,11.81268665811926,10.665675818049815,17.700091942980105,18.525920021140262,10.003373115936553,11.015547971998782,15.852349905805921,8.407096364799454,10.17420891088382,10.012699773153383,11.65735472540238,12.686269888487724,2.868574746730505,20.11477138192746,13.340180049066687,8.425985519799337,11.277361043004476,10.17420891088382,11.16403639252682,16.72177305723062,15.932124148515395,18.604674224565688,20.11477138192746,9.416231027865505,20.178585418479912,19.945809018615503,21.234308161203113,16.046283453573814,17.431059838932242,8.596188277865302,8.424535964209168,12.52120892977945,8.47810814417749,9.170926235271533,16.668047684731377,16.59672390904503,18.44739105559589,17.04593686930417,16.046283453573814,14.783154354391748,12.52120892977945
points42,18.91104229575466,13.323657770625363,14.388363086978632,10.241359645374951,20.855540782905276,16.138231380284658,16.341536684215658,5.2620403349177085,13.448644210451114,16.87164360413258,18.70326497585088,13.96653378723507,3.9901060856616266,14.960641351027256,14.481653833851121,15.531653330271036,12.575215641368718,17.187082236531598,24.78215833205936,11.79525193136567,13.785516783788532,4.9231541864174355,9.957799955965655,13.309472028980283,12.028066122430493,16.743367862927983,4.855323597175466,18.580819838327994,10.73731235310499,16.86225257225388,15.531696983009304,2.9397033579039755,13.32497199877995,12.028066122430493,8.250920905725735,16.503202001847406,15.307705617114241,17.005061176284592,16.86225257225388,1.3629032570061506,15.264749342456955,16.854246237255033,14.030972627329602,13.912109175034734,16.650698511594523,0.9967089965726462,0.6433227062812605,14.752667814690737,0.7211878716335264,1.7258998410126711,23.363794778809403,19.51459673110306,16.572111646678817,23.18929090306733,13.912109175034734,13.831801268764274,14.752667814690737
