,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39
points44,8.210494754205673,19.26936444709137,19.940408322265377,17.019852832496788,16.877118219871278,8.054813128115027,19.3762722214263,8.727843199888348,11.58942194689905,12.471051025077726,17.497154807410915,10.893299260993995,19.745545799705795,13.051702207523837,7.890568788830314,19.269273508220202,7.85691638235002,9.420249449582743,13.051702207523837,7.706329199250914,15.90765810023814,7.729972242532327,9.060041955063385,7.421674451122874,8.088043349830274,17.94453888427877,15.492681747420312,9.268253671659734,7.865561238202774,15.076882996821324,17.94453888427877,9.268253671659734,12.398033142089247,6.559497712404552,20.288475974750728,21.208782144881507,11.940958458241958,20.358995023657545,18.71711315066798
points45,9.869939653736333,19.248257329782227,18.216737557116808,16.447665817315666,17.232404210018554,9.185634379408643,20.175912127637016,9.478841320955091,10.614262373675034,11.209237783999248,18.772205852789856,10.06179742502235,21.4979361662231,11.699536562166866,8.78643013717382,21.04225056110907,8.400062805764057,7.848736636388513,11.699536562166866,8.58386779898607,15.629266724541843,9.39726149058707,9.719573282526664,8.177296828971217,9.365657226826055,19.36984536906099,14.945166106051731,7.691738258836593,9.572733131008633,14.658866539544343,19.36984536906099,7.691738258836593,12.000992645339313,8.114511928028174,18.671367543921406,19.651228474853635,11.697029859972544,18.677759619648008,17.435654697436732
points46,15.264637264248911,14.598556314256397,16.409737285617105,14.779317490141604,19.12128509502289,16.19649656114842,10.257510712231262,13.221834703533816,18.00520301178544,20.77884411668431,9.925217599819822,20.37540098927518,10.839816789256817,21.428922932390122,12.463928965091316,10.258922004089843,11.719665531806244,18.242683423963587,21.428922932390122,11.962752229991022,14.596255547779805,15.871429431724755,13.163289088917443,12.423109334971297,15.919869519435586,8.991293636227068,15.107308932752062,18.118772116339375,12.151353457466971,13.335578067833382,8.991293636227068,18.118772116339375,13.486892878962717,15.356335021789993,12.298763161577247,12.397578942873126,11.079499128205994,12.149438054062738,16.052574743253746
points47,2.004100560599082,15.089699580585435,25.897670066967493,14.36302676261736,16.488566536929042,3.3930653121804557,8.483446777672034,5.195662946397525,23.77409046687696,15.768590164688002,11.991322540762926,22.22015311740167,9.62359292336573,23.85988233986302,4.207193964589612,9.028410214821,4.8998564165933844,18.673675806190825,23.85988233986302,4.459602893774882,14.230514624786416,2.915727822443289,5.124375088745251,5.136932670100441,3.0928112821266254,9.98075749280872,13.912485303571488,18.55113647740973,3.923597914952183,13.931325363424019,9.98075749280872,18.55113647740973,13.98875573071215,7.17216166745942,25.020091323500587,20.59511766380999,12.377713158938988,25.21350852337113,23.283990612479027
points48,12.198547488665099,13.700866802131987,14.666477314721872,9.672531414477614,22.637853042122043,11.654601797553381,14.251319797833455,12.836413312383103,15.498550799679297,9.077243100433384,21.945185806803266,16.222457193692065,16.581761653715294,17.206377267364786,12.956451510742028,16.06832194040103,11.639304555858368,14.935132605004608,17.206377267364786,11.97626270259778,10.223816621032475,11.864148163004254,13.706697449181984,12.012525441137779,11.89221524141203,13.957184131039833,6.570245661441997,14.800692364774433,13.74204951570914,8.948313539858095,13.957184131039833,14.800692364774433,4.146895619750371,10.132753322312555,16.906004239553287,17.629691141570074,4.099989493487379,16.19023850344941,13.235990598979848
points49,16.563454017511045,12.538622511444524,15.89089316434251,11.852696942300126,21.186781237993976,17.08626446382894,10.271846839368951,13.088451005983783,17.466735673553043,20.499495313808602,10.14631875350321,20.360493634173064,10.202436005414029,21.207143209197092,12.62026896297326,9.614053414706149,11.82548464059401,19.49346351009344,21.207143209197092,12.11039510952281,11.509183502957036,16.446752162321904,13.218407628590906,12.410171932283113,16.437691100853026,8.111002650967002,12.418545925925295,19.373533813018117,12.082777525384747,10.404272207843325,8.111002650967002,19.373533813018117,11.691299825110347,17.116078111241244,11.791985094277093,10.634962061469398,8.6492281281506,11.569302996789457,15.89579467042504
points50,9.293027370958951,15.49588551091994,20.34079575691736,13.428632397652558,22.43764899275669,9.62852586976422,14.92188700028456,8.841523986163775,13.62500783004261,15.299304626901737,16.37744950858871,15.525171008185543,16.459006166859687,16.1583608203028,8.25663272208311,15.944124349801553,7.83501490665229,13.538858120187474,16.1583608203028,7.880525120105905,12.366172787435396,9.300970354849714,8.864160252802604,7.748705853008235,9.776185203108131,13.58693739600908,12.471201509168155,13.399973116821448,7.893861815544412,11.614541852868959,13.58693739600908,13.399973116821451,8.974418739638999,7.656400972158773,19.154041933845708,20.110087560143864,7.763561173462211,18.77485618923412,18.37955752071221
points51,15.173152011976374,14.459568854496707,16.861586918100155,13.374415303198793,20.500055708248315,15.744640355773475,10.681691950141229,11.728406135479034,16.579736871135996,20.77884700780701,10.171231003723188,19.93431810263156,10.78652897950784,20.49820237061051,11.526557325247811,10.205008181183246,10.628617029341354,17.66811705502854,20.49820237061051,10.837286886905046,12.883392281814363,15.189720855262074,11.910201980832051,11.095048517690651,15.252849394628603,9.464430037369596,14.14397871852377,17.54237672922523,10.847533473304122,13.106609748322434,9.464430037369592,17.542376729225232,12.79108332067046,15.744303797058079,13.463538442698967,12.008976585606138,9.513099299585077,12.836848828949698,16.59533651780592
points52,10.882175110133316,19.147620775167663,18.839147586217035,16.066645458519353,17.95776502560728,10.351623688760451,17.67361454922572,8.427565275878784,12.845381215056896,12.52543717675835,16.546164774999127,12.663799919440267,19.157120470589586,13.108914523946922,8.750029955450257,18.673935491192065,7.557542876851801,10.68344440522444,13.108914523946922,8.154010584557266,15.283584816949805,10.725109194340881,9.032777216616434,7.6883198545359415,10.407548560622562,17.24779024772337,14.544749545001157,10.53546975812727,9.452623598136034,14.935710366950701,17.24779024772337,10.53546975812727,11.122695441719884,9.926985732024193,17.568473270155142,17.835794765708265,10.56255567417938,17.33880504215745,17.323513233552923
points53,10.704103647453497,10.192739407514711,19.060911945006847,6.957982005363673,24.45696098382262,11.665606818692233,8.327148482086667,10.699651585235197,20.53570059358206,14.672731708732949,14.469479295078624,22.38267917285371,12.39183748472352,21.46992725841716,10.80239287893842,11.829175488272028,10.422392931858175,19.505399121311434,21.46992725841716,10.528232075882821,7.229319709107851,10.111488129430446,10.366405426267175,10.384998807983818,10.688314028368513,9.058839364504083,7.0554477546991095,19.385507418889247,9.203671978365445,5.854766424604179,9.058839364504083,19.385507418889247,7.973878724113314,13.123580210231644,17.894450445495025,14.633980009869438,5.2057483970742515,17.95755878280389,16.56721195294623
points54,4.570574524925666,17.7186979496131,23.684391015775653,14.86840011248555,14.761474560439993,3.4681377854050517,10.411253815323848,2.5609413041494298,24.64559586971953,17.07721383954446,10.6809540449146,20.215531938848162,11.91350379851147,22.306585068176773,1.8755414472224021,11.345222445912416,2.2577698059716327,16.063727126967024,22.306585068176776,1.8104520599276857,13.935459376932453,3.3884392582822307,2.379957108585614,2.295811187127256,3.465266996378897,13.834028816151624,14.685699574558377,15.932879543754566,2.2404736998485055,14.615708253419802,13.834028816151624,15.932879543754566,17.436203371147304,8.53051714498735,24.54753128986677,19.23454389029139,15.081667771645051,24.73684306011102,25.820544937769608
points55,9.795724438471602,13.65500055182744,18.00649855882259,10.115338839834962,21.251856871174805,9.71195316301527,13.600870527145036,10.476042342141444,16.506883135216697,5.772041534310627,23.80185137009173,16.89882384145829,15.880845952174377,16.88415824833608,11.054248179631935,15.359172039450995,10.049920347543644,15.345039354479445,16.88415824833608,10.317065689771253,10.160052824474906,9.54947350278449,11.495048498721836,10.269737648673885,9.333299010588487,13.47970832855002,6.771792914583776,15.211903971158858,11.41808270747006,8.924023388369339,13.47970832855002,15.211903971158858,4.429334854986559,10.67952287342706,19.143542293830865,17.08202867492416,4.756806028834071,18.52427441957225,14.846997237554886
points56,11.278611575822659,7.010783552806002,16.0213464641478,5.9770664447503865,23.398830647967355,11.956773777901923,9.535190918776062,13.76443690818942,19.330867855948128,12.17462512363365,14.586264266824926,21.126501865746935,11.656275772259809,20.977389329745865,13.74388657531286,11.084972562885234,12.961435975914613,21.80473639569426,20.977389329745865,13.751339884072584,6.295828577532254,11.725205447694703,14.345248129159103,13.493574524167482,10.48486555253421,6.152616455573435,5.677280001175694,21.69216417784706,14.204274339007405,2.745498756781206,6.152616455573435,21.69216417784706,7.151039993198743,11.416317278607837,16.68536988640325,16.3440310294267,4.867122965532504,16.33034341468792,13.652860463186725
points57,12.828853533789859,11.585231389592215,18.23275499452304,11.263625010615767,21.24928796021623,14.08338355885405,8.228699937058638,11.528154239976868,18.525568079124444,19.03446198994726,12.20257538483286,22.48505043434747,9.356646835718275,23.100182674622037,11.23642019490832,8.758328104806889,10.701711139864551,18.387579353684078,23.100182674622037,10.732032289298889,10.878750320080878,13.44622859391928,11.800323017024752,11.294279818919396,13.386266342292082,8.056040756761975,11.57817573264812,18.264129293539465,10.683281982785095,10.6542709501089,8.056040756761979,18.264129293539465,10.793214156062387,15.320281844176456,14.808960968103076,12.43369099801959,7.964698817346703,14.594924651609782,16.85966887783217
points58,11.636451750102905,20.4050597754699,17.452535525496124,15.432363019609443,19.2302478462243,10.689120972081412,18.40688051071086,9.613387517650619,13.819776403696663,6.173506686900291,25.200475843681655,11.901316721072053,20.602226755998363,12.439891723620342,9.141837376207672,20.13601855896607,8.513609637035062,10.408033804888676,12.439891723620342,9.012583888592694,15.572875695671565,11.088388802795409,9.7084748267021,8.929857842040263,10.921407070601049,18.944352922152838,13.041524403417592,10.259182442720862,10.54272774380951,14.71402184141751,18.944352922152838,10.259182442720862,8.418738839146101,10.771326247906236,17.234803844372614,16.990075378674945,8.63462870273624,16.97248675635248,17.190574034317493
points59,8.57817317236057,19.45594918513129,21.050601648002846,17.704539102377105,17.57725825325787,9.146422907409818,18.599315035256634,9.44053173836146,12.098092846659709,13.515649234586718,17.783761508365302,11.701214576067327,17.817722250704318,14.401099778254668,8.002317193695365,17.318802323428596,8.125144829118797,10.716519103023895,14.401099778254668,7.770761285382209,17.42910205354321,8.462439290590732,9.21887551577186,7.862588778740284,9.402634034582038,16.597557514274683,16.222880732296705,10.568649742673069,7.495462766422467,15.958058120117581,16.597557514274683,10.568649742673069,11.86037949696432,7.534193102397053,19.46235935069658,20.23249500448824,11.325165941555866,19.62040120443697,18.870097475483053
points60,11.368804966314704,15.740045393152663,18.48352472658969,15.163509509191423,18.29302776979185,12.677249031808191,11.804356739643765,11.974095991942653,17.25519121624355,22.369765249127344,8.564700516238224,18.76692034471365,11.207374821532488,21.717870236213138,10.849936999418725,10.630798025141521,10.742690916706657,16.164368387112443,21.717870236213138,10.506498589389569,15.384224041209821,11.839788468915918,12.251899545691789,11.261561995499594,12.986855749935655,11.221187551370193,15.764282940333223,16.033841175408533,9.993342244092819,15.166093483566321,11.221187551370193,16.033841175408533,14.571806651274525,12.081301511130798,16.313061740239686,15.677960827964629,11.75238471730575,16.214801955879715,17.767944516203446
points61,15.942767081804016,15.47747569304567,10.905259898996565,13.93458042341718,16.756928462129178,16.264118223498524,19.593995525513645,19.433870461709244,9.635585996059392,15.680883243277153,9.896176072205984,10.666900696244614,17.69800406366947,12.80534066593878,18.72350722854981,17.19767771416241,18.019372760875065,15.55716288422025,12.80534066593878,18.336832320401193,14.64226757373648,15.228023279021333,19.29797838021884,18.02299452867133,15.872847572543083,13.375942540346724,13.013476847093568,15.424702754122077,18.07023322141089,10.354958988422107,13.375942540346724,15.424702754122077,13.877374066861222,11.111666715802174,12.763667371575636,16.64917910936481,12.41888712127174,12.798226021924119,8.518067238825067
points62,9.234793213845013,12.51056487452651,20.866890884231633,9.132059460314139,24.879619978109144,9.638817770764568,11.649276890360872,8.048690498892459,18.332319509350732,13.075478083593108,17.71360043062536,18.92817940444716,14.99329010037312,19.30415317786879,7.851162967735328,14.461189381894924,7.598939498843657,16.300098285834682,19.30415317786879,7.667850194007698,9.582343119772606,8.638744392736871,7.837703027676458,7.3689035158126455,8.566538315274425,11.896022932011547,9.54374340345742,16.170003143367033,7.1075051095247055,8.08272278321434,11.896022932011547,16.170003143367033,8.623567491411661,9.888956193277268,20.017116310884525,17.873886409533515,5.400030002999618,19.442621386099255,19.397115157466402
