,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30
points57,11.585231389592215,9.356646835718275,4.124097302262063,25.721025168735075,8.228699937058638,26.35359058522927,18.387579353684078,12.828853533789859,18.23275499452304,14.08338355885405,19.03446198994726,8.056040756761975,18.264129293539465,18.525568079124444,8.056040756761979,18.264129293539465,12.20257538483286,11.263625010615767,13.44622859391928,13.386266342292082,25.203278559609732,21.24928796021623,10.878750320080878,21.915274719980193,8.056040756761979,20.82643170513782,15.320281844176456,18.264129293539465,12.40028532039204,11.57817573264812
points58,20.4050597754699,20.602226755998363,17.133731623329336,12.609660546806666,18.40688051071086,10.998760050108123,10.408033804888676,11.636451750102905,17.452535525496124,10.689120972081412,6.173506686900291,18.944352922152838,10.259182442720862,13.819776403696663,18.944352922152838,10.259182442720862,25.200475843681655,15.432363019609443,11.088388802795409,10.921407070601049,11.92668065974043,19.2302478462243,15.572875695671565,17.864504168190866,18.944352922152838,10.298129297494137,10.771326247906236,10.259182442720862,16.80196407925228,13.041524403417592
points59,19.45594918513129,17.817722250704318,12.54520414549723,18.056288269116667,18.599315035256634,15.030816043906071,10.716519103023895,8.57817317236057,21.050601648002846,9.146422907409818,13.515649234586718,16.597557514274683,10.568649742673069,12.098092846659709,16.597557514274683,10.568649742673069,17.783761508365302,17.704539102377105,8.462439290590732,9.402634034582038,16.609366796200614,17.57725825325787,17.42910205354321,16.507861939682698,16.597557514274683,11.80224759689427,7.534193102397053,10.568649742673069,20.847328407943852,16.222880732296705
points60,15.740045393152663,11.207374821532488,6.629240687135296,24.42596334167293,11.804356739643765,22.16359253663665,16.164368387112443,11.368804966314704,18.48352472658969,12.677249031808191,22.369765249127344,11.221187551370193,16.033841175408533,17.25519121624355,11.221187551370193,16.033841175408533,8.564700516238224,15.163509509191423,11.839788468915918,12.986855749935655,22.646728499734493,18.29302776979185,15.384224041209821,17.733153044264647,11.221187551370193,18.07312772964815,12.081301511130798,16.033841175408533,15.143772882632996,15.764282940333223
points61,15.47747569304567,17.69800406366947,17.903440041185323,12.88492922974872,19.593995525513645,9.603935445047446,15.55716288422025,15.942767081804016,10.905259898996565,16.264118223498524,15.680883243277153,13.375942540346724,15.424702754122077,9.635585996059392,13.375942540346724,15.424702754122077,9.896176072205984,13.93458042341718,15.228023279021333,15.872847572543083,11.141177477112905,16.756928462129178,14.64226757373648,14.993995771355404,13.375942540346724,13.276076006883416,11.111666715802174,15.424702754122077,17.870995156049972,13.013476847093568
points62,12.51056487452651,14.99329010037312,9.805787105866974,18.56358117509475,11.649276890360872,18.651194386257046,16.300098285834682,9.234793213845013,20.866890884231633,9.638817770764568,13.075478083593108,11.896022932011547,16.170003143367033,18.332319509350732,11.896022932011547,16.170003143367033,17.71360043062536,9.132059460314139,8.638744392736871,8.566538315274425,19.40499791215941,24.879619978109144,9.582343119772606,23.746655712282518,11.896022932011547,18.917437895589366,9.888956193277268,16.170003143367033,17.48502817678349,9.54374340345742
points63,18.819225861810008,13.004452129320327,11.038147664013735,20.254430790652588,14.523922462105945,16.202119699442758,14.651549073598613,12.345264757665474,16.01456048537116,12.271108763671592,25.18076900168071,13.84382035741867,14.516206101391285,15.070218736909059,13.84382035741867,14.516206101391285,4.818253525186963,16.768960330638237,10.603773192231985,12.568670697315198,18.147348758126096,14.867902842711425,16.92683493861225,13.762098546325895,13.84382035741867,14.45271850394208,10.594052891931886,14.516206101391285,16.216657100939557,17.957164001269696
points64,17.08779862597839,16.269891075038142,12.53617605366099,17.137190552917524,15.385314259281175,14.81347503965249,14.52937657117661,8.261661233750145,20.662257497334657,8.441414279267784,15.227977164312513,14.51500392926967,14.393644687017593,15.839895649897935,14.51500392926967,14.393644687017593,15.266487101942976,14.156278726753326,7.516965489856046,8.730082210934777,16.61858014856354,20.264535758557003,14.61082351829186,17.893160938938873,14.51500392926967,14.820543709361202,5.184964605782272,14.393644687017593,24.44471852065598,12.96780001129756
points65,16.809726212314814,16.74079661367609,14.504828430837211,14.942178824945195,12.895529527567804,14.554332751253696,12.977053514129642,7.786406419210187,21.266315775595736,6.365321186628343,15.337664569155638,16.938456421107762,12.836380117127757,20.135243400143246,16.938456421107762,12.836380117127757,14.216545574574864,10.474936761337432,5.8659334656684425,6.260536027933346,14.609530134447052,20.66891487078172,10.132754301274893,20.163108193814317,16.938456421107762,13.82872765258077,10.375382195574604,12.836380117127757,14.262506825229307,10.536296264255647
points66,17.494280964823542,18.967572698876044,16.35000754983994,12.118520078376266,15.4296213287939,12.287928344597697,12.758503785654405,9.66395409665831,17.62173906483933,9.003719681321067,4.768533292884098,17.31691972567694,12.61713467889986,16.694765559371152,17.31691972567694,12.61713467889986,25.60492101231676,11.853685432594434,9.319828422766614,9.086202778200908,12.726487105592373,21.059220985251685,11.768215731810406,19.847816735982125,17.31691972567694,12.803313653972058,9.580248962745403,12.61713467889986,16.03391015322796,8.992070036362161
points67,15.852465699143208,11.640289376141883,7.163301306580547,22.400513160224648,11.75761086848435,20.72181968213401,18.340960678537677,9.223381534700309,21.424904441636635,8.784336600709869,18.81618990201336,10.759707626902555,18.217362217078726,18.61202187201521,10.759707626902555,18.217362217078726,12.77713111368576,14.276557732379116,8.236227065591958,8.728246242444428,22.10170871489338,20.66688541216659,13.940499996044593,19.601941923116097,10.759707626902555,17.803112888866416,8.040120251720195,18.217362217078726,20.791588179463794,14.23503189381754
points68,17.896776263928245,15.788851887240298,13.485757479073808,15.79876837440859,12.887398420733975,14.582389692396735,14.282834292482564,5.140987493469568,23.430195944833113,3.470867345933847,15.583023093885501,16.13581313173256,14.146317589834291,21.522319828869502,16.135813131732558,14.146317589834291,13.650664154870569,12.708330722483787,3.2941894595089427,3.667006349964274,15.649512882931397,19.087277666153653,11.989371275708587,18.553648136181277,16.135813131732558,14.40707754129741,7.534258205499075,14.146317589834291,16.53778854607395,12.499298006013966
points69,18.798009221638328,20.79300784426182,15.583002292921543,15.169884386764119,18.91362881717069,13.31352562391401,8.484573629987597,10.424502621885296,18.6933956830455,11.15993223336333,12.520290063475084,19.09787201277902,8.329599313506971,11.157433007939597,19.09787201277902,8.329599313506971,18.497423861802673,15.429248760532047,10.619143427007144,11.292363021607128,13.50923165719758,18.93594365176088,15.547524532709764,17.610980731324613,19.09787201277902,10.609342114844168,10.22438758814659,8.329599313506971,17.815713328534954,14.036329087185342
points70,15.42526413097894,13.715067405965721,8.91499305645149,19.96691015292168,13.786996925042391,18.131941899174443,16.88655005194471,7.535584993257385,21.983437209389358,8.691425781965084,18.11202475151124,12.487677145866714,16.758321762462856,16.01312153404521,12.487677145866714,16.758321762462856,13.585560083224758,11.469727021137158,6.631164737146215,8.22144591025278,20.314071458257015,23.408010460484387,11.6338177725428,22.353672853392442,12.487677145866714,15.988901054989345,8.548426426757697,16.758321762462856,17.983518022906438,11.762797075805805
points71,18.212904776074307,20.640448118434247,16.39101594965796,14.076274440257118,18.656579323628247,13.12931519697829,9.403832021263158,11.59684127116158,17.97618789922109,10.488635064783358,9.789087317780819,17.946326579605213,9.251783981710377,11.529156866309762,17.946326579605213,9.251783981710377,19.347898210624933,15.583151461235104,11.156015567333222,10.50346854106435,12.68463719486742,17.406510122623693,14.951399232198417,17.236652228773607,17.946326579605213,10.50113815281221,10.462233312465782,9.251783981710377,18.183463573660298,13.803383559787338
points72,14.853666793556942,8.587780737137061,6.594783562106224,24.749708622613767,12.771097100681523,21.45604570296095,18.361252050889494,11.95989200265653,16.400126572560776,13.074007573724774,23.44083918214781,7.806445110686941,18.237718182993476,15.034109727211236,7.806445110686942,18.237718182993476,5.789663070460524,16.599112399219134,11.936039016885456,12.978521214789792,22.68189270054956,14.382037238299128,16.343015364303113,14.480511494941744,7.806445110686942,18.34156188806668,11.38121260113808,18.237718182993476,15.270928508531762,17.06468110637543
points73,15.037630627617265,6.469445726745772,5.581798521215485,25.053695278094064,11.484792828338763,21.95081342344571,20.332483543174575,11.365319949191674,16.695345951762107,12.479889017473138,23.44371121642631,6.46263696317528,20.21522470011386,16.98321414598021,6.4626369631752825,20.21522470011386,4.435382036037371,17.58885056512603,11.310581031504993,12.571348490840206,23.71566465251828,11.759266257194554,17.250873473937045,11.663298570674767,6.4626369631752825,18.907697478949427,10.865005909736743,20.21522470011386,14.652363763020515,17.229187762516727
points74,19.391475362796722,15.82501757989875,13.783059803969278,15.0718886490425,15.525103341663929,12.735168400274352,14.384795580429007,6.736473102360825,20.101179288707215,6.693872842871654,13.075995779571308,15.713729240206192,14.2486034513362,16.833959118700275,15.713729240206192,14.2486034513362,15.304902983343771,16.32545619145373,6.2388695627568085,7.678254031771478,15.34610977989863,16.299515231184838,16.59827696278713,13.287843186345025,15.713729240206192,13.16172124500906,4.047625400058548,14.2486034513362,23.044429176596086,13.869527490941296
points75,15.608483831428252,17.78777632071097,14.852980499586149,14.845380509361473,12.425517718670813,14.049872177523117,13.719330548654296,11.35050403846023,17.21084501817781,10.700540922462643,16.230206952563638,15.554288164354356,13.581020043501772,17.95376866667912,15.554288164354356,13.581020043501772,13.71706282195076,9.937273952307066,9.825315887881773,9.891377762405089,14.254233827824343,24.02184242997297,9.777150963100926,22.93894154786456,15.554288164354356,16.87262220627783,10.670228199752538,13.581020043501772,16.403060030916016,11.350378696804784
points76,14.708750674467908,14.852979777587407,11.063967637122392,18.227454649479643,13.513647049598154,17.50289891313734,15.658628578988381,9.06017024997989,18.85356133746632,9.62353264380011,13.001398224582747,12.539163834653408,15.526491444823,15.227818295730044,12.539163834653408,15.526491444823,17.098336313979374,12.667987377408412,9.064187505557262,9.639599596983969,18.120998947494297,20.718370727576783,12.421447889779756,19.144982532360988,12.539163834653408,16.191882106050283,6.617277125306149,15.526491444823,22.35741497567711,11.128652633194251
points77,15.154047391128065,10.484915615551767,6.530555934718543,24.51892331080707,10.769243808467738,22.72438617537879,17.86088878550512,13.486699604072188,17.39950875759271,14.233565395723,22.569415801368073,9.85021277891906,17.735762110306023,17.53232937809438,9.85021277891906,17.735762110306023,7.968760757863506,15.527283034766603,13.319155490625727,13.815242282270216,22.747438307892878,17.735233887075786,15.396686052402076,16.798714114374906,9.85021277891906,18.75085385119535,12.840685468974492,17.735762110306023,16.046716243005765,16.42588783351501
points78,10.980970680367324,14.257395752427048,13.463594512345177,16.072490698836603,15.590189010549844,16.00049130699586,15.974145514550068,9.179203392146508,14.804035369422868,9.991816060932218,12.291892357409365,9.51255304765145,15.843012766026025,11.991914057623271,9.51255304765145,15.843012766026025,11.445800700226368,11.54497453606052,9.676794898656118,9.25110395545151,15.67213064375868,17.008249652177962,10.805150200991397,17.847668835149317,9.51255304765145,17.025085171710824,9.184698340332377,15.843012766026025,13.588893699494474,11.011886236909008
points79,18.628235852328967,14.650474781688544,10.26386097351593,19.639601349460108,12.812371212984857,17.910138569338468,14.26068896635117,6.774487828120092,24.397757819252192,5.957137466202345,16.07350399889465,15.439550091648345,14.12410176844549,21.2459643155997,15.439550091648345,14.12410176844549,15.079388884471195,14.497884916729989,6.119080950258296,6.226343875792286,18.937524161620196,19.472856603428696,13.825422332724543,19.260333599624065,15.439550091648345,14.6455103131867,9.675179827747204,14.12410176844549,16.9832996866144,14.23680961624217
points80,16.899621904879368,17.058458326342638,13.3736072808829,15.118064663280718,15.465796894952872,14.633799397384678,14.116035646385416,9.27284328326679,18.8421343229561,9.654017132095571,6.896686980312968,15.714012158039685,13.97898797330021,16.05955630367525,15.714012158039685,13.97898797330021,23.63040599622137,12.3335867291594,8.902220758997782,9.082479921369506,15.763964453899863,21.20876748445433,12.431541877623696,20.19559444504204,15.714012158039685,13.72331686970945,9.636636999312548,13.97898797330021,15.874616536473063,9.690705273701509
